"STPSxx-SPCT Inductif_31029_20190603_112345.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"29/05/2019 12:00:00";17,39;0,40;36,78
"29/05/2019 13:00:00";17,52;0,40;36,79
"29/05/2019 14:00:00";17,66;0,39;36,82
"29/05/2019 15:00:00";17,76;0,38;36,85
"29/05/2019 16:00:00";17,87;0,39;36,92
"29/05/2019 17:00:00";17,82;0,40;36,93
"29/05/2019 18:00:00";17,77;0,39;36,94
"29/05/2019 19:00:00";17,74;0,40;36,92
"29/05/2019 20:00:00";17,69;0,39;36,94
"29/05/2019 21:00:00";17,62;0,39;36,93
"29/05/2019 22:00:00";17,46;0,40;36,95
"29/05/2019 23:00:00";17,05;0,40;36,89
"30/05/2019 00:00:00";17,08;0,40;36,86
"30/05/2019 01:00:00";16,90;0,41;36,83
"30/05/2019 02:00:00";16,82;0,41;36,82
"30/05/2019 03:00:00";16,81;0,41;36,84
"30/05/2019 04:00:00";16,73;0,41;36,83
"30/05/2019 05:00:00";16,67;0,40;36,86
"30/05/2019 06:00:00";16,62;0,41;36,87
"30/05/2019 07:00:00";16,59;0,41;36,87
"30/05/2019 08:00:00";16,65;0,42;36,88
"30/05/2019 09:00:00";16,68;0,42;36,88
"30/05/2019 10:00:00";16,80;0,43;36,89
"30/05/2019 11:00:00";17,02;0,42;36,92
"30/05/2019 12:00:00";17,33;0,42;36,93
"30/05/2019 13:00:00";17,78;0,42;36,94
"30/05/2019 14:00:00";18,38;0,44;36,95
"30/05/2019 15:00:00";19,21;0,43;36,95
"30/05/2019 16:00:00";20,07;0,43;36,85
"30/05/2019 17:00:00";20,79;0,43;36,92
"30/05/2019 18:00:00";21,19;0,43;36,92
"30/05/2019 19:00:00";21,40;0,43;36,89
"30/05/2019 20:00:00";21,38;0,41;36,90
"30/05/2019 21:00:00";21,04;0,43;36,92
"30/05/2019 22:00:00";20,28;0,42;36,91
"30/05/2019 23:00:00";19,85;0,43;36,88
"31/05/2019 00:00:00";19,50;0,42;36,87
"31/05/2019 01:00:00";19,22;0,43;36,86
"31/05/2019 02:00:00";19,05;0,42;36,85
"31/05/2019 03:00:00";18,84;0,42;36,88
"31/05/2019 04:00:00";18,62;0,42;36,87
"31/05/2019 05:00:00";18,34;0,42;36,87
"31/05/2019 06:00:00";17,96;0,42;36,88
"31/05/2019 07:00:00";17,94;0,44;36,88
"31/05/2019 08:00:00";17,97;0,43;36,86
"31/05/2019 09:00:00";18,14;0,43;36,81
"31/05/2019 10:00:00";18,39;0,43;36,59
"31/05/2019 11:00:00";19,00;0,43;36,36
"31/05/2019 12:00:00";19,91;0,42;36,11
"31/05/2019 13:00:00";21,08;0,41;37,00
"31/05/2019 14:00:00";22,34;0,41;36,97
"31/05/2019 15:00:00";23,57;0,41;37,03
"31/05/2019 16:00:00";24,59;0,38;36,63
"31/05/2019 17:00:00";25,39;0,36;37,07
"31/05/2019 18:00:00";25,92;0,35;37,18
"31/05/2019 19:00:00";25,99;0,33;37,23
"31/05/2019 20:00:00";25,39;0,31;37,32
"31/05/2019 21:00:00";24,63;0,32;37,04
"31/05/2019 22:00:00";23,72;0,33;36,31
"31/05/2019 23:00:00";23,04;0,35;32,20
"01/06/2019 00:00:00";22,10;0,35;35,74
"01/06/2019 01:00:00";21,91;0,35;37,25
"01/06/2019 02:00:00";21,17;0,35;37,31
"01/06/2019 03:00:00";20,67;0,35;37,33
"01/06/2019 04:00:00";20,34;0,35;37,37
"01/06/2019 05:00:00";19,90;0,33;37,29
"01/06/2019 06:00:00";19,79;0,35;37,28
"01/06/2019 07:00:00";19,61;0,35;37,24
"01/06/2019 08:00:00";19,50;0,35;37,32
"01/06/2019 09:00:00";19,90;0,36;37,25
"01/06/2019 10:00:00";20,40;0,35;37,27
"01/06/2019 11:00:00";21,12;0,35;37,26
"01/06/2019 12:00:00";22,04;0,35;37,29
"01/06/2019 13:00:00";23,36;0,32;37,27
"01/06/2019 14:00:00";24,78;0,31;37,28
"01/06/2019 15:00:00";26,01;0,29;37,33
"01/06/2019 16:00:00";27,03;0,27;37,36
"01/06/2019 17:00:00";27,94;0,26;37,46
"01/06/2019 18:00:00";28,44;0,24;37,56
"01/06/2019 19:00:00";28,60;0,24;37,59
"01/06/2019 20:00:00";27,95;0,20;37,53
"01/06/2019 21:00:00";27,43;0,20;37,76
"01/06/2019 22:00:00";26,88;0,21;37,69
"01/06/2019 23:00:00";26,18;0,23;37,67
"02/06/2019 00:00:00";25,40;0,23;37,66
"02/06/2019 01:00:00";25,07;0,24;37,63
"02/06/2019 02:00:00";24,60;0,24;37,61
"02/06/2019 03:00:00";24,09;0,23;37,60
"02/06/2019 04:00:00";23,73;0,24;37,63
"02/06/2019 05:00:00";23,28;0,24;37,62
"02/06/2019 06:00:00";22,84;0,24;37,67
"02/06/2019 07:00:00";22,56;0,24;37,64
"02/06/2019 08:00:00";22,51;0,24;37,57
"02/06/2019 09:00:00";22,44;0,25;37,61
"02/06/2019 10:00:00";22,51;0,24;37,66
"02/06/2019 11:00:00";22,96;0,24;37,72
"02/06/2019 12:00:00";23,74;0,24;37,75
"02/06/2019 13:00:00";24,60;0,24;37,82
"02/06/2019 14:00:00";25,29;0,23;37,83
"02/06/2019 15:00:00";25,77;0,21;37,86
"02/06/2019 16:00:00";25,98;0,21;37,81
"02/06/2019 17:00:00";26,08;0,20;37,82
"02/06/2019 18:00:00";26,18;0,20;37,84
"02/06/2019 19:00:00";26,12;0,18;37,85
"02/06/2019 20:00:00";25,94;0,20;37,88
"02/06/2019 21:00:00";25,14;0,20;37,80
"02/06/2019 22:00:00";24,42;0,21;37,87
"02/06/2019 23:00:00";23,45;0,21;37,82
"03/06/2019 00:00:00";23,28;0,23;37,83
"03/06/2019 01:00:00";22,86;0,24;37,85
"03/06/2019 02:00:00";22,68;0,24;37,83
"03/06/2019 03:00:00";22,08;0,25;37,86
"03/06/2019 04:00:00";21,66;0,24;37,89
"03/06/2019 05:00:00";21,44;0,27;37,86
"03/06/2019 06:00:00";21,11;0,26;37,88
"03/06/2019 07:00:00";20,84;0,29;37,87
"03/06/2019 08:00:00";20,59;0,29;37,89
"03/06/2019 09:00:00";20,43;0,29;37,88
"03/06/2019 10:00:00";20,57;0,28;37,94
"03/06/2019 11:00:00";18,27;0,21;0,02
