"STPSxx-SPCT Inductif_31029_20190808_095802.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"24/07/2019 18:00:00";40,46;-0,28;0,02
"24/07/2019 19:00:00";39,13;-0,20;0,02
"24/07/2019 20:00:00";33,92;-0,04;0,02
"24/07/2019 21:00:00";25,88;0,07;0,01
"24/07/2019 22:00:00";22,93;0,12;0,01
"24/07/2019 23:00:00";21,68;0,13;0,01
"25/07/2019 00:00:00";21,16;0,14;0,01
"25/07/2019 01:00:00";20,54;0,14;0,01
"25/07/2019 02:00:00";20,38;0,15;0,01
"25/07/2019 03:00:00";20,00;0,14;0,01
"25/07/2019 04:00:00";19,78;0,13;0,01
"25/07/2019 05:00:00";19,72;0,13;0,01
"25/07/2019 06:00:00";21,05;0,11;0,01
"25/07/2019 07:00:00";21,16;0,13;0,01
"25/07/2019 08:00:00";22,65;0,11;0,01
"25/07/2019 09:00:00";27,25;0,08;0,01
"25/07/2019 10:00:00";33,56;0,08;0,02
"25/07/2019 11:00:00";37,28;0,00;0,02
"25/07/2019 12:00:00";39,94;-0,09;0,02
"25/07/2019 13:00:00";39,06;-0,19;0,02
"25/07/2019 14:00:00";31,99;-0,03;0,01
"25/07/2019 15:00:00";29,26;-0,03;0,01
"25/07/2019 16:00:00";37,57;-0,17;0,02
"25/07/2019 17:00:00";34,46;-0,12;0,02
"25/07/2019 18:00:00";35,09;-0,17;0,02
"25/07/2019 19:00:00";30,50;-0,04;0,01
"25/07/2019 20:00:00";27,74;0,03;0,01
"25/07/2019 21:00:00";22,62;0,08;0,01
"25/07/2019 22:00:00";21,15;0,12;0,01
"25/07/2019 23:00:00";20,30;0,14;0,01
"26/07/2019 00:00:00";20,12;0,15;0,01
"26/07/2019 01:00:00";19,31;0,15;0,01
"26/07/2019 02:00:00";19,65;0,16;0,01
"26/07/2019 03:00:00";19,23;0,16;0,01
"26/07/2019 04:00:00";19,38;0,15;0,01
"26/07/2019 05:00:00";19,21;0,16;0,01
"26/07/2019 06:00:00";19,05;0,17;0,01
"26/07/2019 07:00:00";18,88;0,16;0,01
"26/07/2019 08:00:00";19,09;0,16;0,01
"26/07/2019 09:00:00";19,69;0,16;0,01
"26/07/2019 10:00:00";23,46;0,15;0,01
"26/07/2019 11:00:00";22,09;0,16;0,01
"26/07/2019 12:00:00";23,20;0,14;0,01
"26/07/2019 13:00:00";26,72;0,11;0,01
"26/07/2019 14:00:00";29,49;0,09;0,01
"26/07/2019 15:00:00";29,23;0,06;0,01
"26/07/2019 16:00:00";28,07;0,05;0,01
"26/07/2019 17:00:00";25,63;0,08;0,01
"26/07/2019 18:00:00";25,12;0,09;0,01
"26/07/2019 19:00:00";24,04;0,08;0,01
"26/07/2019 20:00:00";21,36;0,12;0,01
"26/07/2019 21:00:00";20,59;0,14;0,01
"26/07/2019 22:00:00";19,22;0,15;0,01
"26/07/2019 23:00:00";18,65;0,15;0,01
"27/07/2019 00:00:00";18,31;0,15;0,01
"27/07/2019 01:00:00";18,60;0,14;0,02
"27/07/2019 02:00:00";17,96;0,15;0,01
"27/07/2019 03:00:00";18,03;0,15;0,01
"27/07/2019 04:00:00";18,09;0,14;0,01
"27/07/2019 05:00:00";17,80;0,13;0,01
"27/07/2019 06:00:00";16,94;0,14;0,01
"27/07/2019 07:00:00";17,37;0,15;0,01
"27/07/2019 08:00:00";18,48;0,14;0,01
"27/07/2019 09:00:00";21,08;0,15;0,01
"27/07/2019 10:00:00";26,24;0,13;0,01
"27/07/2019 11:00:00";32,05;0,05;0,01
"27/07/2019 12:00:00";34,21;-0,03;0,02
"27/07/2019 13:00:00";36,18;-0,08;0,02
"27/07/2019 14:00:00";36,68;-0,12;0,02
"27/07/2019 15:00:00";36,70;-0,15;0,02
"27/07/2019 16:00:00";37,03;-0,12;0,02
"27/07/2019 17:00:00";34,31;-0,10;0,02
"27/07/2019 18:00:00";32,22;-0,07;0,01
"27/07/2019 19:00:00";29,49;-0,03;0,01
"27/07/2019 20:00:00";24,49;0,05;0,01
"27/07/2019 21:00:00";19,94;0,12;0,01
"27/07/2019 22:00:00";18,39;0,15;0,01
"27/07/2019 23:00:00";17,84;0,14;0,01
"28/07/2019 00:00:00";17,81;0,15;0,01
"28/07/2019 01:00:00";17,45;0,14;0,01
"28/07/2019 02:00:00";17,07;0,15;0,01
"28/07/2019 03:00:00";16,90;0,15;0,01
"28/07/2019 04:00:00";16,39;0,15;0,01
"28/07/2019 05:00:00";16,33;0,16;0,01
"28/07/2019 06:00:00";16,76;0,16;0,01
"28/07/2019 07:00:00";16,32;0,16;0,01
"28/07/2019 08:00:00";17,55;0,15;0,01
"28/07/2019 09:00:00";19,90;0,16;0,01
"28/07/2019 10:00:00";24,76;0,17;0,01
"28/07/2019 11:00:00";24,68;0,13;0,01
"28/07/2019 12:00:00";27,12;0,12;0,01
"28/07/2019 13:00:00";29,53;0,08;0,01
"28/07/2019 14:00:00";30,20;0,04;0,01
"28/07/2019 15:00:00";31,04;0,02;0,01
"28/07/2019 16:00:00";31,92;0,01;0,01
"28/07/2019 17:00:00";31,01;0,00;0,01
"28/07/2019 18:00:00";29,81;0,00;0,01
"28/07/2019 19:00:00";30,44;0,02;0,01
"28/07/2019 20:00:00";25,44;0,06;0,01
"28/07/2019 21:00:00";19,12;0,15;0,01
"28/07/2019 22:00:00";17,27;0,16;0,01
"28/07/2019 23:00:00";16,68;0,17;0,01
"29/07/2019 00:00:00";16,82;0,19;0,01
"29/07/2019 01:00:00";16,39;0,19;0,01
"29/07/2019 02:00:00";15,16;0,19;0,01
"29/07/2019 03:00:00";14,86;0,18;0,01
"29/07/2019 04:00:00";14,76;0,17;0,02
"29/07/2019 05:00:00";14,76;0,17;0,01
"29/07/2019 06:00:00";13,98;0,17;0,01
"29/07/2019 07:00:00";13,28;0,17;0,01
"29/07/2019 08:00:00";14,52;0,18;0,01
"29/07/2019 09:00:00";18,43;0,19;0,01
"29/07/2019 10:00:00";20,48;0,15;0,01
"29/07/2019 11:00:00";25,98;0,14;0,01
"29/07/2019 12:00:00";28,39;0,07;0,01
"29/07/2019 13:00:00";29,53;0,02;0,01
"29/07/2019 14:00:00";30,73;-0,03;0,01
"29/07/2019 15:00:00";31,20;-0,04;0,01
"29/07/2019 16:00:00";28,88;0,02;0,01
"29/07/2019 17:00:00";26,83;0,02;0,01
"29/07/2019 18:00:00";28,22;-0,05;0,01
"29/07/2019 19:00:00";26,57;0,01;0,01
"29/07/2019 20:00:00";25,34;0,03;0,01
"29/07/2019 21:00:00";22,02;0,07;0,01
"29/07/2019 22:00:00";20,89;0,09;0,01
"29/07/2019 23:00:00";19,91;0,11;0,01
"30/07/2019 00:00:00";19,70;0,11;0,01
"30/07/2019 01:00:00";18,87;0,11;0,01
"30/07/2019 02:00:00";18,79;0,09;0,01
"30/07/2019 03:00:00";18,62;0,12;0,01
"30/07/2019 04:00:00";18,40;0,11;0,01
"30/07/2019 05:00:00";18,12;0,09;0,01
"30/07/2019 06:00:00";17,84;0,11;0,01
"30/07/2019 07:00:00";17,39;0,12;0,02
"30/07/2019 08:00:00";17,05;0,12;0,02
"30/07/2019 09:00:00";17,26;0,13;0,01
"30/07/2019 10:00:00";17,98;0,15;0,02
"30/07/2019 11:00:00";19,47;0,13;0,01
"30/07/2019 12:00:00";20,19;0,14;0,01
"30/07/2019 13:00:00";18,16;0,16;0,02
"30/07/2019 14:00:00";20,49;0,15;0,01
"30/07/2019 15:00:00";24,97;0,11;0,01
"30/07/2019 16:00:00";22,58;0,14;0,01
"30/07/2019 17:00:00";22,20;0,15;0,01
"30/07/2019 18:00:00";22,72;0,15;0,01
"30/07/2019 19:00:00";20,84;0,17;0,01
"30/07/2019 20:00:00";19,48;0,18;0,01
"30/07/2019 21:00:00";18,23;0,18;0,01
"30/07/2019 22:00:00";17,83;0,20;0,01
"30/07/2019 23:00:00";17,66;0,20;0,01
"31/07/2019 00:00:00";17,65;0,20;0,01
"31/07/2019 01:00:00";17,21;0,21;0,01
"31/07/2019 02:00:00";17,31;0,23;0,01
"31/07/2019 03:00:00";17,15;0,21;0,01
"31/07/2019 04:00:00";17,01;0,23;0,01
"31/07/2019 05:00:00";14,61;0,24;0,01
"31/07/2019 06:00:00";15,45;0,24;0,01
"31/07/2019 07:00:00";16,48;0,24;0,01
"31/07/2019 08:00:00";16,08;0,25;0,02
"31/07/2019 09:00:00";17,78;0,25;0,01
"31/07/2019 10:00:00";20,82;0,28;0,01
"31/07/2019 11:00:00";23,97;0,26;0,01
"31/07/2019 12:00:00";26,42;0,19;0,01
"31/07/2019 13:00:00";22,92;0,20;0,01
"31/07/2019 14:00:00";20,24;0,23;0,01
"31/07/2019 15:00:00";24,18;0,16;0,01
"31/07/2019 16:00:00";23,84;0,17;0,01
"31/07/2019 17:00:00";28,26;0,06;0,01
"31/07/2019 18:00:00";27,74;0,06;0,01
"31/07/2019 19:00:00";24,66;0,14;0,01
"31/07/2019 20:00:00";18,16;0,24;0,02
"31/07/2019 21:00:00";17,57;0,24;0,02
"31/07/2019 22:00:00";17,42;0,25;0,01
"31/07/2019 23:00:00";17,33;0,26;0,01
"01/08/2019 00:00:00";17,54;0,25;0,01
"01/08/2019 01:00:00";17,27;0,26;0,02
"01/08/2019 02:00:00";17,44;0,25;0,02
"01/08/2019 03:00:00";17,45;0,24;0,01
"01/08/2019 04:00:00";16,83;0,26;0,01
"01/08/2019 05:00:00";16,78;0,26;0,01
"01/08/2019 06:00:00";16,73;0,24;0,01
"01/08/2019 07:00:00";16,01;0,26;0,01
"01/08/2019 08:00:00";16,30;0,26;0,02
"01/08/2019 09:00:00";21,08;0,25;0,01
"01/08/2019 10:00:00";26,37;0,27;0,01
"01/08/2019 11:00:00";32,25;0,24;0,01
"01/08/2019 12:00:00";33,37;0,16;0,02
"01/08/2019 13:00:00";32,94;0,12;0,01
"01/08/2019 14:00:00";33,35;0,08;0,02
"01/08/2019 15:00:00";35,40;0,03;0,02
"01/08/2019 16:00:00";34,21;0,04;0,02
"01/08/2019 17:00:00";37,11;-0,06;0,02
"01/08/2019 18:00:00";32,52;0,02;0,01
"01/08/2019 19:00:00";33,49;0,00;0,02
"01/08/2019 20:00:00";27,72;0,11;0,01
"01/08/2019 21:00:00";20,73;0,19;0,01
"01/08/2019 22:00:00";17,71;0,24;0,01
"01/08/2019 23:00:00";16,42;0,26;0,01
"02/08/2019 00:00:00";16,36;0,26;0,01
"02/08/2019 01:00:00";14,70;0,29;0,01
"02/08/2019 02:00:00";13,87;0,28;0,01
"02/08/2019 03:00:00";13,57;0,28;0,02
"02/08/2019 04:00:00";13,27;0,28;0,01
"02/08/2019 05:00:00";13,30;0,30;0,01
"02/08/2019 06:00:00";12,77;0,31;0,01
"02/08/2019 07:00:00";12,64;0,31;0,01
"02/08/2019 08:00:00";14,21;0,28;0,01
"02/08/2019 09:00:00";19,05;0,30;0,02
"02/08/2019 10:00:00";27,14;0,29;0,01
"02/08/2019 11:00:00";29,05;0,21;0,01
"02/08/2019 12:00:00";32,90;0,17;0,01
"02/08/2019 13:00:00";34,46;0,12;0,02
"02/08/2019 14:00:00";35,23;0,05;0,02
"02/08/2019 15:00:00";37,05;0,00;0,02
"02/08/2019 16:00:00";39,33;-0,03;0,02
"02/08/2019 17:00:00";37,34;-0,09;0,02
"02/08/2019 18:00:00";34,65;-0,06;0,02
"02/08/2019 19:00:00";32,10;0,03;0,01
"02/08/2019 20:00:00";29,27;0,11;0,01
"02/08/2019 21:00:00";22,12;0,20;0,01
"02/08/2019 22:00:00";18,98;0,25;0,01
"02/08/2019 23:00:00";17,05;0,26;0,01
"03/08/2019 00:00:00";16,19;0,26;0,01
"03/08/2019 01:00:00";15,34;0,27;0,01
"03/08/2019 02:00:00";14,97;0,27;0,01
"03/08/2019 03:00:00";15,13;0,26;0,02
"03/08/2019 04:00:00";15,67;0,24;0,02
"03/08/2019 05:00:00";15,46;0,25;0,01
"03/08/2019 06:00:00";15,13;0,25;0,02
"03/08/2019 07:00:00";14,90;0,27;0,02
"03/08/2019 08:00:00";16,91;0,26;0,02
"03/08/2019 09:00:00";20,97;0,25;0,01
"03/08/2019 10:00:00";23,08;0,21;0,01
"03/08/2019 11:00:00";23,33;0,18;0,01
"03/08/2019 12:00:00";30,32;0,12;0,01
"03/08/2019 13:00:00";33,60;0,05;0,02
"03/08/2019 14:00:00";38,59;-0,07;0,02
"03/08/2019 15:00:00";34,17;0,02;0,02
"03/08/2019 16:00:00";33,27;0,01;0,02
"03/08/2019 17:00:00";28,47;0,08;0,01
"03/08/2019 18:00:00";32,23;0,02;0,01
"03/08/2019 19:00:00";32,00;0,03;0,01
"03/08/2019 20:00:00";28,81;0,08;0,01
"03/08/2019 21:00:00";22,25;0,17;0,01
"03/08/2019 22:00:00";20,38;0,18;0,01
"03/08/2019 23:00:00";19,29;0,19;0,01
"04/08/2019 00:00:00";18,69;0,19;0,01
"04/08/2019 01:00:00";18,51;0,19;0,01
"04/08/2019 02:00:00";18,64;0,18;0,01
"04/08/2019 03:00:00";19,98;0,18;0,01
"04/08/2019 04:00:00";19,75;0,17;0,01
"04/08/2019 05:00:00";19,98;0,16;0,01
"04/08/2019 06:00:00";19,36;0,18;0,01
"04/08/2019 07:00:00";18,94;0,18;0,01
"04/08/2019 08:00:00";19,19;0,18;0,02
"04/08/2019 09:00:00";19,96;0,18;0,01
"04/08/2019 10:00:00";21,10;0,17;0,01
"04/08/2019 11:00:00";21,88;0,17;0,01
"04/08/2019 12:00:00";25,98;0,16;0,01
"04/08/2019 13:00:00";29,89;0,11;0,01
"04/08/2019 14:00:00";28,17;0,11;0,01
"04/08/2019 15:00:00";30,79;0,05;0,01
"04/08/2019 16:00:00";27,26;0,11;0,01
"04/08/2019 17:00:00";26,53;0,11;0,01
"04/08/2019 18:00:00";28,48;0,07;0,01
"04/08/2019 19:00:00";23,89;0,14;0,01
"04/08/2019 20:00:00";22,82;0,16;0,01
"04/08/2019 21:00:00";20,56;0,18;0,01
"04/08/2019 22:00:00";19,14;0,19;0,01
"04/08/2019 23:00:00";18,06;0,19;0,01
"05/08/2019 00:00:00";17,35;0,20;0,01
"05/08/2019 01:00:00";17,24;0,20;0,01
"05/08/2019 02:00:00";16,60;0,19;0,01
"05/08/2019 03:00:00";17,06;0,19;0,01
"05/08/2019 04:00:00";17,88;0,20;0,01
"05/08/2019 05:00:00";17,71;0,19;0,01
"05/08/2019 06:00:00";17,52;0,19;0,01
"05/08/2019 07:00:00";17,91;0,19;0,01
"05/08/2019 08:00:00";17,89;0,19;0,02
"05/08/2019 09:00:00";17,34;0,20;0,02
"05/08/2019 10:00:00";17,98;0,18;0,02
"05/08/2019 11:00:00";19,04;0,19;0,02
"05/08/2019 12:00:00";19,65;0,19;0,02
"05/08/2019 13:00:00";18,06;0,20;0,01
"05/08/2019 14:00:00";19,51;0,18;0,02
"05/08/2019 15:00:00";19,86;0,19;0,01
"05/08/2019 16:00:00";22,82;0,20;0,01
"05/08/2019 17:00:00";24,60;0,17;0,01
"05/08/2019 18:00:00";28,36;0,09;0,01
"05/08/2019 19:00:00";27,38;0,07;0,01
"05/08/2019 20:00:00";25,36;0,12;0,01
"05/08/2019 21:00:00";20,57;0,16;0,01
"05/08/2019 22:00:00";18,45;0,20;0,01
"05/08/2019 23:00:00";17,94;0,20;0,01
"06/08/2019 00:00:00";18,08;0,19;0,01
"06/08/2019 01:00:00";17,78;0,18;0,01
"06/08/2019 02:00:00";16,82;0,21;0,01
"06/08/2019 03:00:00";16,80;0,20;0,02
"06/08/2019 04:00:00";16,86;0,19;0,02
"06/08/2019 05:00:00";17,09;0,19;0,01
"06/08/2019 06:00:00";17,10;0,19;0,01
"06/08/2019 07:00:00";16,46;0,19;0,02
"06/08/2019 08:00:00";16,90;0,18;0,01
"06/08/2019 09:00:00";17,92;0,18;0,01
"06/08/2019 10:00:00";21,54;0,17;0,01
"06/08/2019 11:00:00";24,64;0,16;0,01
"06/08/2019 12:00:00";27,33;0,08;0,01
"06/08/2019 13:00:00";25,14;0,12;0,01
"06/08/2019 14:00:00";25,86;0,08;0,01
"06/08/2019 15:00:00";24,22;0,11;0,01
"06/08/2019 16:00:00";29,99;0,00;0,01
"06/08/2019 17:00:00";29,52;-0,03;0,01
"06/08/2019 18:00:00";28,62;0,01;0,01
"06/08/2019 19:00:00";29,89;0,04;0,01
"06/08/2019 20:00:00";25,63;0,07;0,01
"06/08/2019 21:00:00";20,22;0,15;0,01
"06/08/2019 22:00:00";18,75;0,15;0,01
"06/08/2019 23:00:00";18,58;0,16;0,01
"07/08/2019 00:00:00";18,52;0,15;0,01
"07/08/2019 01:00:00";18,34;0,15;0,01
"07/08/2019 02:00:00";18,50;0,15;0,02
"07/08/2019 03:00:00";18,51;0,14;0,01
"07/08/2019 04:00:00";18,33;0,14;0,01
"07/08/2019 05:00:00";18,01;0,14;0,01
"07/08/2019 06:00:00";17,68;0,14;0,01
"07/08/2019 07:00:00";17,37;0,16;0,01
"07/08/2019 08:00:00";17,71;0,15;0,02
"07/08/2019 09:00:00";18,93;0,15;0,01
"07/08/2019 10:00:00";22,06;0,18;0,01
"07/08/2019 11:00:00";26,78;0,17;0,01
"07/08/2019 12:00:00";25,74;0,11;0,01
"07/08/2019 13:00:00";29,19;0,07;0,01
"07/08/2019 14:00:00";30,28;0,06;0,01
"07/08/2019 15:00:00";32,84;0,01;0,01
"07/08/2019 16:00:00";35,40;-0,05;0,02
"07/08/2019 17:00:00";34,89;-0,07;0,02
"07/08/2019 18:00:00";32,94;-0,04;0,01
"07/08/2019 19:00:00";33,11;-0,03;0,02
"07/08/2019 20:00:00";26,43;0,07;0,01
"07/08/2019 21:00:00";21,29;0,14;0,01
"07/08/2019 22:00:00";19,67;0,16;0,01
"07/08/2019 23:00:00";18,34;0,19;0,01
"08/08/2019 00:00:00";17,50;0,19;0,01
"08/08/2019 01:00:00";16,62;0,18;0,02
"08/08/2019 02:00:00";16,80;0,19;0,01
"08/08/2019 03:00:00";16,57;0,18;0,01
"08/08/2019 04:00:00";16,56;0,18;0,01
"08/08/2019 05:00:00";16,52;0,18;0,02
"08/08/2019 06:00:00";16,54;0,18;0,01
"08/08/2019 07:00:00";16,13;0,17;0,01
"08/08/2019 08:00:00";16,49;0,17;0,01
"08/08/2019 09:00:00";17,99;0,17;0,01
