"STPSxx-SPCT Inductif_31029_20190131_110148.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"27/12/2018 13:00:00";9,11;1,04;28,63
"27/12/2018 14:00:00";9,09;1,04;28,62
"27/12/2018 15:00:00";9,04;1,03;28,55
"27/12/2018 16:00:00";9,01;1,03;28,55
"27/12/2018 17:00:00";8,97;1,03;28,53
"27/12/2018 18:00:00";8,88;1,03;28,51
"27/12/2018 19:00:00";8,78;1,04;28,46
"27/12/2018 20:00:00";8,72;1,04;28,46
"27/12/2018 21:00:00";8,65;1,03;28,43
"27/12/2018 22:00:00";8,61;1,04;28,43
"27/12/2018 23:00:00";8,56;1,04;28,42
"28/12/2018 00:00:00";8,52;1,05;28,39
"28/12/2018 01:00:00";8,50;1,05;28,41
"28/12/2018 02:00:00";8,45;1,05;28,37
"28/12/2018 03:00:00";8,43;1,04;28,35
"28/12/2018 04:00:00";8,40;1,05;28,33
"28/12/2018 05:00:00";8,37;1,05;28,35
"28/12/2018 06:00:00";8,35;1,05;28,32
"28/12/2018 07:00:00";8,34;1,05;28,33
"28/12/2018 08:00:00";8,33;1,05;28,30
"28/12/2018 09:00:00";8,31;1,08;28,25
"28/12/2018 10:00:00";8,28;1,09;28,18
"28/12/2018 11:00:00";8,28;1,10;28,16
"28/12/2018 12:00:00";8,36;1,09;28,24
"28/12/2018 13:00:00";8,54;1,11;28,23
"28/12/2018 14:00:00";8,70;1,10;28,12
"28/12/2018 15:00:00";8,89;1,11;28,19
"28/12/2018 16:00:00";9,02;1,12;28,23
"28/12/2018 17:00:00";9,05;1,11;28,19
"28/12/2018 18:00:00";9,06;1,12;28,21
"28/12/2018 19:00:00";9,01;1,12;28,19
"28/12/2018 20:00:00";8,99;1,12;28,19
"28/12/2018 21:00:00";8,98;1,12;28,21
"28/12/2018 22:00:00";8,97;1,13;28,20
"28/12/2018 23:00:00";8,95;1,13;28,17
"29/12/2018 00:00:00";8,94;1,14;28,14
"29/12/2018 01:00:00";8,92;1,14;28,14
"29/12/2018 02:00:00";8,91;1,14;28,14
"29/12/2018 03:00:00";8,90;1,13;28,11
"29/12/2018 04:00:00";8,87;1,14;28,11
"29/12/2018 05:00:00";8,84;1,14;28,10
"29/12/2018 06:00:00";8,79;1,14;28,09
"29/12/2018 07:00:00";8,71;1,13;28,05
"29/12/2018 08:00:00";8,66;1,13;28,03
"29/12/2018 09:00:00";8,60;1,14;28,05
"29/12/2018 10:00:00";8,54;1,14;27,99
"29/12/2018 11:00:00";8,45;1,14;28,00
"29/12/2018 12:00:00";8,46;1,15;28,01
"29/12/2018 13:00:00";8,44;1,14;27,93
"29/12/2018 14:00:00";8,39;1,13;27,98
"29/12/2018 15:00:00";8,40;1,12;27,97
"29/12/2018 16:00:00";8,47;1,13;27,99
"29/12/2018 17:00:00";8,53;1,14;28,03
"29/12/2018 18:00:00";8,56;1,14;28,01
"29/12/2018 19:00:00";8,54;1,14;27,99
"29/12/2018 20:00:00";8,55;1,14;27,99
"29/12/2018 21:00:00";8,54;1,13;27,96
"29/12/2018 22:00:00";8,53;1,15;27,97
"29/12/2018 23:00:00";8,57;1,14;27,95
"30/12/2018 00:00:00";8,58;1,14;27,98
"30/12/2018 01:00:00";8,57;1,14;27,90
"30/12/2018 02:00:00";8,60;1,14;27,96
"30/12/2018 03:00:00";8,62;1,15;27,96
"30/12/2018 04:00:00";8,64;1,15;27,93
"30/12/2018 05:00:00";8,66;1,14;27,93
"30/12/2018 06:00:00";8,68;1,14;27,92
"30/12/2018 07:00:00";8,69;1,15;27,94
"30/12/2018 08:00:00";8,70;1,15;27,93
"30/12/2018 09:00:00";8,70;1,16;27,88
"30/12/2018 10:00:00";8,71;1,15;27,86
"30/12/2018 11:00:00";8,72;1,15;27,85
"30/12/2018 12:00:00";8,83;1,17;27,88
"30/12/2018 13:00:00";8,94;1,16;27,87
"30/12/2018 14:00:00";9,08;1,16;27,87
"30/12/2018 15:00:00";9,22;1,17;27,90
"30/12/2018 16:00:00";9,30;1,16;27,89
"30/12/2018 17:00:00";9,39;1,15;27,88
"30/12/2018 18:00:00";9,41;1,16;27,87
"30/12/2018 19:00:00";9,39;1,15;27,86
"30/12/2018 20:00:00";9,37;1,16;27,84
"30/12/2018 21:00:00";9,35;1,16;27,84
"30/12/2018 22:00:00";9,35;1,16;27,84
"30/12/2018 23:00:00";9,34;1,16;27,82
"31/12/2018 00:00:00";9,32;1,17;27,78
"31/12/2018 01:00:00";9,32;1,17;27,79
"31/12/2018 02:00:00";9,32;1,17;27,78
"31/12/2018 03:00:00";9,32;1,16;27,77
"31/12/2018 04:00:00";9,33;1,16;27,77
"31/12/2018 05:00:00";9,33;1,16;27,76
"31/12/2018 06:00:00";9,33;1,16;27,77
"31/12/2018 07:00:00";9,33;1,15;27,76
"31/12/2018 08:00:00";9,34;1,16;27,74
"31/12/2018 09:00:00";9,34;1,16;27,75
"31/12/2018 10:00:00";9,34;1,17;27,69
"31/12/2018 11:00:00";9,37;1,16;27,69
"31/12/2018 12:00:00";9,41;1,17;27,70
"31/12/2018 13:00:00";9,47;1,17;27,71
"31/12/2018 14:00:00";9,53;1,16;27,69
"31/12/2018 15:00:00";9,60;1,17;27,73
"31/12/2018 16:00:00";9,65;1,16;27,74
"31/12/2018 17:00:00";9,68;1,15;27,65
"31/12/2018 18:00:00";9,68;1,16;27,68
"31/12/2018 19:00:00";9,68;1,15;27,68
"31/12/2018 20:00:00";9,67;1,16;27,69
"31/12/2018 21:00:00";9,66;1,16;27,69
"31/12/2018 22:00:00";9,66;1,16;27,68
"31/12/2018 23:00:00";9,66;1,16;27,66
"01/01/2019 00:00:00";9,66;1,15;27,66
"01/01/2019 01:00:00";9,66;1,15;27,66
"01/01/2019 02:00:00";9,66;1,15;27,66
"01/01/2019 03:00:00";9,65;1,15;27,63
"01/01/2019 04:00:00";9,65;1,15;27,63
"01/01/2019 05:00:00";9,65;1,15;27,62
"01/01/2019 06:00:00";9,66;1,14;27,61
"01/01/2019 07:00:00";9,66;1,14;27,60
"01/01/2019 08:00:00";9,66;1,15;27,61
"01/01/2019 09:00:00";9,66;1,15;27,59
"01/01/2019 10:00:00";9,66;1,15;27,58
"01/01/2019 11:00:00";9,67;1,15;27,54
"01/01/2019 12:00:00";9,71;1,16;27,59
"01/01/2019 13:00:00";9,76;1,15;27,50
"01/01/2019 14:00:00";9,82;1,15;27,52
"01/01/2019 15:00:00";9,90;1,14;27,54
"01/01/2019 16:00:00";9,98;1,15;27,57
"01/01/2019 17:00:00";10,02;1,15;27,57
"01/01/2019 18:00:00";10,03;1,15;27,53
"01/01/2019 19:00:00";10,02;1,16;27,51
"01/01/2019 20:00:00";10,01;1,16;27,51
"01/01/2019 21:00:00";9,99;1,17;27,51
"01/01/2019 22:00:00";9,98;1,17;27,51
"01/01/2019 23:00:00";9,97;1,16;27,50
"02/01/2019 00:00:00";9,96;1,16;27,49
"02/01/2019 01:00:00";9,95;1,16;27,43
"02/01/2019 02:00:00";9,94;1,17;27,46
"02/01/2019 03:00:00";9,93;1,17;27,48
"02/01/2019 04:00:00";9,92;1,18;27,44
"02/01/2019 05:00:00";9,92;1,18;27,44
"02/01/2019 06:00:00";9,91;1,18;27,48
"02/01/2019 07:00:00";9,91;1,18;27,49
"02/01/2019 08:00:00";9,91;1,18;27,47
"02/01/2019 09:00:00";9,89;1,20;27,45
"02/01/2019 10:00:00";9,89;1,20;27,37
"02/01/2019 11:00:00";9,89;1,21;27,37
"02/01/2019 12:00:00";9,96;1,21;27,39
"02/01/2019 13:00:00";10,05;1,21;27,41
"02/01/2019 14:00:00";10,14;1,20;27,43
"02/01/2019 15:00:00";10,21;1,22;27,40
"02/01/2019 16:00:00";10,28;1,21;27,41
"02/01/2019 17:00:00";10,28;1,21;27,38
"02/01/2019 18:00:00";10,24;1,21;27,34
"02/01/2019 19:00:00";10,18;1,20;27,32
"02/01/2019 20:00:00";10,13;1,21;27,27
"02/01/2019 21:00:00";10,09;1,21;27,27
"02/01/2019 22:00:00";10,05;1,20;27,29
"02/01/2019 23:00:00";10,02;1,20;27,27
"03/01/2019 00:00:00";9,97;1,20;27,28
"03/01/2019 01:00:00";9,92;1,20;27,26
"03/01/2019 02:00:00";9,87;1,20;27,27
"03/01/2019 03:00:00";9,82;1,18;27,27
"03/01/2019 04:00:00";9,77;1,20;27,24
"03/01/2019 05:00:00";9,72;1,17;27,25
"03/01/2019 06:00:00";9,67;1,18;27,25
"03/01/2019 07:00:00";9,62;1,18;27,22
"03/01/2019 08:00:00";9,55;1,17;27,20
"03/01/2019 09:00:00";9,50;1,18;27,17
"03/01/2019 10:00:00";9,45;1,17;27,22
"03/01/2019 11:00:00";9,36;1,18;27,22
"03/01/2019 12:00:00";9,38;1,17;27,23
"03/01/2019 13:00:00";9,38;1,18;27,21
"03/01/2019 14:00:00";9,44;1,17;27,23
"03/01/2019 15:00:00";9,48;1,17;27,23
"03/01/2019 16:00:00";9,55;1,17;27,26
"03/01/2019 17:00:00";9,56;1,16;27,22
"03/01/2019 18:00:00";9,53;1,17;27,24
"03/01/2019 19:00:00";9,47;1,17;27,19
"03/01/2019 20:00:00";9,43;1,16;27,19
"03/01/2019 21:00:00";9,40;1,16;27,17
"03/01/2019 22:00:00";9,39;1,17;27,17
"03/01/2019 23:00:00";9,37;1,17;27,18
"04/01/2019 00:00:00";9,36;1,16;27,18
"04/01/2019 01:00:00";9,34;1,17;27,15
"04/01/2019 02:00:00";9,33;1,16;27,16
"04/01/2019 03:00:00";9,30;1,18;27,16
"04/01/2019 04:00:00";9,22;1,18;27,12
"04/01/2019 05:00:00";9,16;1,17;27,13
"04/01/2019 06:00:00";9,06;1,16;27,10
"04/01/2019 07:00:00";8,95;1,15;27,08
"04/01/2019 08:00:00";8,85;1,15;27,07
"04/01/2019 09:00:00";8,66;1,15;27,05
"04/01/2019 10:00:00";8,54;1,16;27,04
"04/01/2019 11:00:00";8,41;1,16;27,01
"04/01/2019 12:00:00";8,40;1,16;27,05
"04/01/2019 13:00:00";8,41;1,15;27,05
"04/01/2019 14:00:00";8,37;1,15;27,03
"04/01/2019 15:00:00";8,41;1,15;27,06
"04/01/2019 16:00:00";8,35;1,14;27,04
"04/01/2019 17:00:00";8,29;1,14;27,02
"04/01/2019 18:00:00";8,20;1,14;27,00
"04/01/2019 19:00:00";8,11;1,15;26,98
"04/01/2019 20:00:00";8,00;1,14;26,95
"04/01/2019 21:00:00";7,96;1,15;26,94
"04/01/2019 22:00:00";7,92;1,14;26,95
"04/01/2019 23:00:00";7,88;1,15;26,94
"05/01/2019 00:00:00";7,86;1,14;26,96
"05/01/2019 01:00:00";7,82;1,14;26,94
"05/01/2019 02:00:00";7,81;1,15;26,93
"05/01/2019 03:00:00";7,80;1,14;26,94
"05/01/2019 04:00:00";7,79;1,14;26,92
"05/01/2019 05:00:00";7,79;1,14;26,92
"05/01/2019 06:00:00";7,78;1,14;26,90
"05/01/2019 07:00:00";7,78;1,13;26,88
"05/01/2019 08:00:00";7,78;1,13;26,85
"05/01/2019 09:00:00";7,79;1,13;26,86
"05/01/2019 10:00:00";7,79;1,14;26,84
"05/01/2019 11:00:00";7,76;1,12;26,81
"05/01/2019 12:00:00";7,86;1,13;26,85
"05/01/2019 13:00:00";8,02;1,14;26,89
"05/01/2019 14:00:00";8,14;1,14;26,86
"05/01/2019 15:00:00";8,24;1,13;26,88
"05/01/2019 16:00:00";8,31;1,14;26,87
"05/01/2019 17:00:00";8,35;1,13;26,86
"05/01/2019 18:00:00";8,37;1,12;26,86
"05/01/2019 19:00:00";8,32;1,13;26,82
"05/01/2019 20:00:00";8,30;1,14;26,81
"05/01/2019 21:00:00";8,26;1,14;26,78
"05/01/2019 22:00:00";8,26;1,14;26,78
"05/01/2019 23:00:00";8,23;1,13;26,77
"06/01/2019 00:00:00";8,21;1,13;26,78
"06/01/2019 01:00:00";8,19;1,13;26,77
"06/01/2019 02:00:00";8,16;1,13;26,76
"06/01/2019 03:00:00";8,14;1,13;26,75
"06/01/2019 04:00:00";8,11;1,13;26,76
"06/01/2019 05:00:00";8,09;1,12;26,76
"06/01/2019 06:00:00";8,06;1,11;26,74
"06/01/2019 07:00:00";8,03;1,12;26,72
"06/01/2019 08:00:00";7,98;1,11;26,69
"06/01/2019 09:00:00";7,95;1,11;26,67
"06/01/2019 10:00:00";7,91;1,12;26,69
"06/01/2019 11:00:00";7,82;1,12;26,65
"06/01/2019 12:00:00";7,83;1,12;26,67
"06/01/2019 13:00:00";7,86;1,12;26,68
"06/01/2019 14:00:00";7,91;1,11;26,65
"06/01/2019 15:00:00";7,95;1,11;26,69
"06/01/2019 16:00:00";7,99;1,10;26,69
"06/01/2019 17:00:00";7,95;1,10;26,70
"06/01/2019 18:00:00";7,93;1,11;26,67
"06/01/2019 19:00:00";7,88;1,11;26,65
"06/01/2019 20:00:00";7,83;1,11;26,63
"06/01/2019 21:00:00";7,80;1,11;26,61
"06/01/2019 22:00:00";7,77;1,10;26,61
"06/01/2019 23:00:00";7,78;1,11;26,61
"07/01/2019 00:00:00";7,76;1,10;26,60
"07/01/2019 01:00:00";7,75;1,10;26,60
"07/01/2019 02:00:00";7,74;1,10;26,59
"07/01/2019 03:00:00";7,73;1,10;26,58
"07/01/2019 04:00:00";7,72;1,11;26,58
"07/01/2019 05:00:00";7,72;1,10;26,56
"07/01/2019 06:00:00";7,72;1,09;26,57
"07/01/2019 07:00:00";7,71;1,09;26,53
"07/01/2019 08:00:00";7,72;1,09;26,55
"07/01/2019 09:00:00";7,71;1,10;26,53
"07/01/2019 10:00:00";7,60;1,10;26,54
"07/01/2019 11:00:00";7,65;1,10;26,54
"07/01/2019 12:00:00";7,62;1,10;26,51
"07/01/2019 13:00:00";7,70;1,09;26,55
"07/01/2019 14:00:00";7,77;1,10;26,50
"07/01/2019 15:00:00";7,85;1,09;26,55
"07/01/2019 16:00:00";7,93;1,09;26,58
"07/01/2019 17:00:00";7,94;1,09;26,55
"07/01/2019 18:00:00";7,93;1,08;26,52
"07/01/2019 19:00:00";7,92;1,06;26,52
"07/01/2019 20:00:00";7,90;1,08;26,50
"07/01/2019 21:00:00";7,86;1,06;26,47
"07/01/2019 22:00:00";7,84;1,06;26,46
"07/01/2019 23:00:00";7,87;1,06;26,45
"08/01/2019 00:00:00";7,88;1,05;26,45
"08/01/2019 01:00:00";7,91;1,05;26,46
"08/01/2019 02:00:00";7,92;1,05;26,47
"08/01/2019 03:00:00";7,93;1,04;26,48
"08/01/2019 04:00:00";7,94;1,04;26,48
"08/01/2019 05:00:00";7,97;1,04;26,49
"08/01/2019 06:00:00";8,00;1,02;26,48
"08/01/2019 07:00:00";8,03;1,01;26,49
"08/01/2019 08:00:00";8,07;1,01;26,47
"08/01/2019 09:00:00";8,08;1,01;26,47
"08/01/2019 10:00:00";8,07;1,02;26,43
"08/01/2019 11:00:00";8,12;1,03;26,46
"08/01/2019 12:00:00";8,24;1,04;26,41
"08/01/2019 13:00:00";8,40;1,03;26,39
"08/01/2019 14:00:00";8,67;1,04;26,37
"08/01/2019 15:00:00";8,98;1,03;26,38
"08/01/2019 16:00:00";9,26;1,03;26,38
"08/01/2019 17:00:00";9,43;1,04;26,42
"08/01/2019 18:00:00";9,48;1,04;26,42
"08/01/2019 19:00:00";9,49;1,04;26,44
"08/01/2019 20:00:00";9,45;1,04;26,45
"08/01/2019 21:00:00";9,41;1,03;26,41
"08/01/2019 22:00:00";9,36;1,03;26,40
"08/01/2019 23:00:00";9,31;1,04;26,39
"09/01/2019 00:00:00";9,27;1,03;26,38
"09/01/2019 01:00:00";9,22;1,04;26,38
"09/01/2019 02:00:00";9,17;1,03;26,37
"09/01/2019 03:00:00";9,12;1,03;26,36
"09/01/2019 04:00:00";9,08;1,02;26,35
"09/01/2019 05:00:00";9,03;1,01;26,34
"09/01/2019 06:00:00";8,98;1,01;26,34
"09/01/2019 07:00:00";8,93;1,02;26,34
"09/01/2019 08:00:00";8,86;1,02;26,31
"09/01/2019 09:00:00";8,80;1,02;26,28
"09/01/2019 10:00:00";8,67;1,01;26,27
"09/01/2019 11:00:00";8,54;1,00;26,25
"09/01/2019 12:00:00";8,56;1,02;26,26
"09/01/2019 13:00:00";8,55;1,01;26,22
"09/01/2019 14:00:00";8,66;1,00;26,25
"09/01/2019 15:00:00";8,66;1,00;26,20
"09/01/2019 16:00:00";8,73;1,00;26,19
"09/01/2019 17:00:00";8,76;0,99;26,21
"09/01/2019 18:00:00";8,61;1,00;26,17
"09/01/2019 19:00:00";8,43;1,00;26,17
"09/01/2019 20:00:00";8,21;1,00;26,13
"09/01/2019 21:00:00";8,12;0,99;26,08
"09/01/2019 22:00:00";8,02;0,99;26,07
"09/01/2019 23:00:00";7,91;1,00;26,07
"10/01/2019 00:00:00";7,82;1,00;26,05
"10/01/2019 01:00:00";7,75;0,98;26,04
"10/01/2019 02:00:00";7,63;0,99;26,02
"10/01/2019 03:00:00";7,56;0,99;26,03
"10/01/2019 04:00:00";7,54;1,00;26,01
"10/01/2019 05:00:00";7,48;1,00;26,02
"10/01/2019 06:00:00";7,42;0,99;26,02
"10/01/2019 07:00:00";7,27;0,99;26,01
"10/01/2019 08:00:00";7,15;0,99;26,00
"10/01/2019 09:00:00";7,05;0,99;26,02
"10/01/2019 10:00:00";6,81;0,99;25,99
"10/01/2019 11:00:00";6,78;0,99;26,01
"10/01/2019 12:00:00";6,90;1,00;26,03
"10/01/2019 13:00:00";6,86;1,00;26,02
"10/01/2019 14:00:00";6,90;1,00;26,03
"10/01/2019 15:00:00";6,90;0,99;26,02
"10/01/2019 16:00:00";6,91;1,00;25,99
"10/01/2019 17:00:00";6,89;1,00;25,97
"10/01/2019 18:00:00";6,76;0,99;26,00
"10/01/2019 19:00:00";6,72;0,99;25,96
"10/01/2019 20:00:00";6,58;0,98;25,95
"10/01/2019 21:00:00";6,50;0,98;25,91
"10/01/2019 22:00:00";6,42;0,97;25,89
"10/01/2019 23:00:00";6,38;0,99;25,89
"11/01/2019 00:00:00";6,36;0,98;25,87
"11/01/2019 01:00:00";6,42;0,98;25,88
"11/01/2019 02:00:00";6,42;0,98;25,88
"11/01/2019 03:00:00";6,43;0,97;25,89
"11/01/2019 04:00:00";6,42;0,98;25,87
"11/01/2019 05:00:00";6,44;0,98;25,87
"11/01/2019 06:00:00";6,44;0,98;25,88
"11/01/2019 07:00:00";6,41;0,97;25,87
"11/01/2019 08:00:00";6,39;0,97;25,86
"11/01/2019 09:00:00";6,43;0,97;25,91
"11/01/2019 10:00:00";6,37;0,98;25,87
"11/01/2019 11:00:00";6,33;0,98;25,89
"11/01/2019 12:00:00";6,48;0,98;25,86
"11/01/2019 13:00:00";6,62;0,99;25,89
"11/01/2019 14:00:00";6,77;0,99;25,89
"11/01/2019 15:00:00";6,93;0,99;25,91
"11/01/2019 16:00:00";6,94;1,00;25,93
"11/01/2019 17:00:00";6,98;1,00;25,92
"11/01/2019 18:00:00";6,99;1,00;25,89
"11/01/2019 19:00:00";7,01;0,99;25,90
"11/01/2019 20:00:00";7,02;1,00;25,91
"11/01/2019 21:00:00";6,98;1,00;25,90
"11/01/2019 22:00:00";7,01;1,00;25,89
"11/01/2019 23:00:00";6,96;1,00;25,88
"12/01/2019 00:00:00";6,87;1,00;25,91
"12/01/2019 01:00:00";6,74;1,00;25,89
"12/01/2019 02:00:00";6,73;1,01;25,88
"12/01/2019 03:00:00";6,75;0,99;25,86
"12/01/2019 04:00:00";6,73;1,00;25,87
"12/01/2019 05:00:00";6,70;1,00;25,88
"12/01/2019 06:00:00";6,66;0,99;25,87
"12/01/2019 07:00:00";6,67;0,98;25,86
"12/01/2019 08:00:00";6,56;0,98;25,84
"12/01/2019 09:00:00";6,73;0,98;25,88
"12/01/2019 10:00:00";6,65;0,97;25,87
"12/01/2019 11:00:00";6,65;0,98;25,85
"12/01/2019 12:00:00";6,81;0,97;25,87
"12/01/2019 13:00:00";6,98;0,98;25,88
"12/01/2019 14:00:00";7,12;0,96;25,88
"12/01/2019 15:00:00";7,24;0,97;25,88
"12/01/2019 16:00:00";7,36;0,96;25,90
"12/01/2019 17:00:00";7,47;0,97;25,91
"12/01/2019 18:00:00";7,53;0,97;25,90
"12/01/2019 19:00:00";7,54;0,96;25,90
"12/01/2019 20:00:00";7,55;0,96;25,90
"12/01/2019 21:00:00";7,55;0,94;25,89
"12/01/2019 22:00:00";7,56;0,94;25,89
"12/01/2019 23:00:00";7,59;0,94;25,90
"13/01/2019 00:00:00";7,61;0,94;25,89
"13/01/2019 01:00:00";7,63;0,94;25,92
"13/01/2019 02:00:00";7,66;0,94;25,91
"13/01/2019 03:00:00";7,68;0,94;25,90
"13/01/2019 04:00:00";7,70;0,93;25,92
"13/01/2019 05:00:00";7,72;0,93;25,91
"13/01/2019 06:00:00";7,74;0,92;25,92
"13/01/2019 07:00:00";7,76;0,91;25,91
"13/01/2019 08:00:00";7,78;0,93;25,92
"13/01/2019 09:00:00";7,81;0,92;25,93
"13/01/2019 10:00:00";7,84;0,92;25,92
"13/01/2019 11:00:00";7,91;0,92;25,91
"13/01/2019 12:00:00";8,00;0,91;25,90
"13/01/2019 13:00:00";8,13;0,92;25,91
"13/01/2019 14:00:00";8,25;0,91;25,91
"13/01/2019 15:00:00";8,38;0,90;25,90
"13/01/2019 16:00:00";8,58;0,89;25,89
"13/01/2019 17:00:00";8,77;0,89;25,87
"13/01/2019 18:00:00";8,85;0,90;25,88
"13/01/2019 19:00:00";8,88;0,90;25,86
"13/01/2019 20:00:00";8,88;0,90;25,88
"13/01/2019 21:00:00";8,86;0,90;25,88
"13/01/2019 22:00:00";8,86;0,89;25,86
"13/01/2019 23:00:00";8,86;0,90;25,86
"14/01/2019 00:00:00";8,87;0,89;25,85
"14/01/2019 01:00:00";8,88;0,90;25,86
"14/01/2019 02:00:00";8,89;0,90;25,88
"14/01/2019 03:00:00";8,89;0,90;25,88
"14/01/2019 04:00:00";8,89;0,90;25,90
"14/01/2019 05:00:00";8,89;0,91;25,89
"14/01/2019 06:00:00";8,89;0,91;25,90
"14/01/2019 07:00:00";8,89;0,92;25,89
"14/01/2019 08:00:00";8,89;0,91;25,89
"14/01/2019 09:00:00";8,87;0,92;25,90
"14/01/2019 10:00:00";8,83;0,92;25,87
"14/01/2019 11:00:00";8,79;0,93;25,88
"14/01/2019 12:00:00";8,83;0,93;25,84
"14/01/2019 13:00:00";8,92;0,93;25,87
"14/01/2019 14:00:00";8,99;0,94;25,87
"14/01/2019 15:00:00";9,08;0,93;25,87
"14/01/2019 16:00:00";9,14;0,94;25,90
"14/01/2019 17:00:00";9,16;0,94;25,88
"14/01/2019 18:00:00";9,11;0,94;25,85
"14/01/2019 19:00:00";9,04;0,94;25,82
"14/01/2019 20:00:00";8,98;0,94;25,81
"14/01/2019 21:00:00";8,93;0,94;25,84
"14/01/2019 22:00:00";8,87;0,94;25,82
"14/01/2019 23:00:00";8,84;0,94;25,83
"15/01/2019 00:00:00";8,80;0,94;25,83
"15/01/2019 01:00:00";8,76;0,93;25,84
"15/01/2019 02:00:00";8,71;0,93;25,86
"15/01/2019 03:00:00";8,61;0,94;25,82
"15/01/2019 04:00:00";8,63;0,93;25,86
"15/01/2019 05:00:00";8,56;0,93;25,85
"15/01/2019 06:00:00";8,45;0,93;25,82
"15/01/2019 07:00:00";8,50;0,93;25,87
"15/01/2019 08:00:00";8,47;0,93;25,88
"15/01/2019 09:00:00";8,42;0,92;25,86
"15/01/2019 10:00:00";8,13;0,91;25,81
"15/01/2019 11:00:00";8,04;0,92;25,80
"15/01/2019 12:00:00";7,93;0,91;25,79
"15/01/2019 13:00:00";7,90;0,90;25,79
"15/01/2019 14:00:00";8,02;0,90;25,82
"15/01/2019 15:00:00";8,13;0,91;25,80
"15/01/2019 16:00:00";8,17;0,89;25,80
"15/01/2019 17:00:00";8,22;0,89;25,80
"15/01/2019 18:00:00";8,18;0,90;25,80
"15/01/2019 19:00:00";8,10;0,89;25,85
"15/01/2019 20:00:00";8,02;0,87;25,82
"15/01/2019 21:00:00";7,94;0,88;25,82
"15/01/2019 22:00:00";7,85;0,87;25,82
"15/01/2019 23:00:00";7,74;0,86;25,83
"16/01/2019 00:00:00";7,65;0,86;25,82
"16/01/2019 01:00:00";7,56;0,85;25,83
"16/01/2019 02:00:00";7,48;0,85;25,84
"16/01/2019 03:00:00";7,39;0,84;25,84
"16/01/2019 04:00:00";7,30;0,81;25,85
"16/01/2019 05:00:00";7,20;0,81;25,85
"16/01/2019 06:00:00";7,08;0,79;25,87
"16/01/2019 07:00:00";6,97;0,78;25,86
"16/01/2019 08:00:00";6,88;0,78;25,88
"16/01/2019 09:00:00";6,81;0,76;25,86
"16/01/2019 10:00:00";6,76;0,76;25,86
"16/01/2019 11:00:00";6,72;0,75;25,87
"16/01/2019 12:00:00";6,73;0,75;25,89
"16/01/2019 13:00:00";6,85;0,75;25,88
"16/01/2019 14:00:00";6,98;0,75;25,89
"16/01/2019 15:00:00";7,09;0,73;25,89
"16/01/2019 16:00:00";7,20;0,74;25,89
"16/01/2019 17:00:00";7,29;0,73;25,89
"16/01/2019 18:00:00";7,36;0,73;25,89
"16/01/2019 19:00:00";7,44;0,73;25,88
"16/01/2019 20:00:00";7,48;0,74;25,83
"16/01/2019 21:00:00";7,53;0,74;25,84
"16/01/2019 22:00:00";7,55;0,75;25,83
"16/01/2019 23:00:00";7,56;0,74;25,83
"17/01/2019 00:00:00";7,58;0,75;25,84
"17/01/2019 01:00:00";7,59;0,74;25,84
"17/01/2019 02:00:00";7,51;0,74;25,74
"17/01/2019 03:00:00";7,50;0,73;25,80
"17/01/2019 04:00:00";7,45;0,75;25,80
"17/01/2019 05:00:00";7,46;0,75;25,78
"17/01/2019 06:00:00";7,45;0,75;25,78
"17/01/2019 07:00:00";7,44;0,75;25,79
"17/01/2019 08:00:00";7,36;0,75;25,79
"17/01/2019 09:00:00";7,19;0,77;25,76
"17/01/2019 10:00:00";7,02;0,76;25,74
"17/01/2019 11:00:00";6,94;0,77;25,72
"17/01/2019 12:00:00";6,89;0,78;25,70
"17/01/2019 13:00:00";6,88;0,79;25,69
"17/01/2019 14:00:00";6,97;0,79;25,67
"17/01/2019 15:00:00";7,12;0,80;25,66
"17/01/2019 16:00:00";7,25;0,81;25,66
"17/01/2019 17:00:00";7,31;0,82;25,65
"17/01/2019 18:00:00";7,30;0,84;25,67
"17/01/2019 19:00:00";7,06;0,82;25,61
"17/01/2019 20:00:00";6,83;0,82;25,60
"17/01/2019 21:00:00";6,56;0,82;25,60
"17/01/2019 22:00:00";6,34;0,84;25,59
"17/01/2019 23:00:00";6,32;0,84;25,58
"18/01/2019 00:00:00";6,05;0,84;25,61
"18/01/2019 01:00:00";5,77;0,84;25,70
"18/01/2019 02:00:00";5,69;0,82;25,60
"18/01/2019 03:00:00";5,57;0,82;25,61
"18/01/2019 04:00:00";5,26;0,81;25,63
"18/01/2019 05:00:00";5,22;0,81;25,60
"18/01/2019 06:00:00";5,01;0,80;25,61
"18/01/2019 07:00:00";4,77;0,80;25,61
"18/01/2019 08:00:00";4,35;0,79;25,69
"18/01/2019 09:00:00";4,35;0,79;25,68
"18/01/2019 10:00:00";4,05;0,77;25,68
"18/01/2019 11:00:00";3,54;0,78;25,63
"18/01/2019 12:00:00";3,70;0,77;25,64
"18/01/2019 13:00:00";3,73;0,75;25,67
"18/01/2019 14:00:00";4,21;0,76;25,67
"18/01/2019 15:00:00";4,53;0,77;25,68
"18/01/2019 16:00:00";4,77;0,77;25,66
"18/01/2019 17:00:00";4,81;0,77;25,69
