"STPSxx-SPCT Inductif_31029_20190405_112101.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"30/03/2019 17:00:00";11,73;1,13;32,68
"30/03/2019 18:00:00";11,77;1,14;32,69
"30/03/2019 19:00:00";11,82;1,15;32,70
"30/03/2019 20:00:00";11,87;1,15;32,71
"30/03/2019 21:00:00";11,90;1,15;32,70
"30/03/2019 22:00:00";11,89;1,15;32,70
"30/03/2019 23:00:00";11,87;1,15;32,71
"31/03/2019 00:00:00";11,85;1,15;32,71
"31/03/2019 01:00:00";11,82;1,15;32,72
"31/03/2019 02:00:00";11,82;1,15;32,71
"31/03/2019 03:00:00";11,81;1,15;32,70
"31/03/2019 04:00:00";11,79;1,14;32,71
"31/03/2019 05:00:00";11,79;1,15;32,70
"31/03/2019 06:00:00";11,77;1,14;32,71
"31/03/2019 07:00:00";11,77;1,14;32,69
"31/03/2019 08:00:00";11,78;1,15;32,70
"31/03/2019 09:00:00";11,76;1,14;32,67
"31/03/2019 10:00:00";11,75;1,15;32,65
"31/03/2019 11:00:00";11,75;1,15;32,65
"31/03/2019 12:00:00";11,76;1,15;32,64
"31/03/2019 13:00:00";11,78;1,15;32,63
"31/03/2019 14:00:00";11,81;1,14;32,62
"31/03/2019 15:00:00";11,86;1,15;32,60
"31/03/2019 16:00:00";11,91;1,14;32,61
"31/03/2019 17:00:00";11,99;1,15;32,62
"31/03/2019 18:00:00";12,04;1,14;32,63
"31/03/2019 19:00:00";12,09;1,14;32,64
"31/03/2019 20:00:00";12,12;1,13;32,65
"31/03/2019 21:00:00";12,12;1,13;32,65
"31/03/2019 22:00:00";12,10;1,13;32,64
"31/03/2019 23:00:00";12,08;1,14;32,65
"01/04/2019 00:00:00";12,04;1,13;32,64
"01/04/2019 01:00:00";11,99;1,13;32,65
"01/04/2019 02:00:00";11,98;1,14;32,64
"01/04/2019 03:00:00";11,96;1,12;32,63
"01/04/2019 04:00:00";11,96;1,12;32,63
"01/04/2019 05:00:00";11,95;1,12;32,62
"01/04/2019 06:00:00";11,94;1,12;32,61
"01/04/2019 07:00:00";11,99;1,12;32,60
"01/04/2019 08:00:00";12,00;1,11;32,60
"01/04/2019 09:00:00";11,98;1,12;32,59
"01/04/2019 10:00:00";11,96;1,12;32,57
"01/04/2019 11:00:00";11,95;1,11;32,55
"01/04/2019 12:00:00";11,95;1,11;32,53
"01/04/2019 13:00:00";11,95;1,10;32,50
"01/04/2019 14:00:00";11,96;1,10;32,49
"01/04/2019 15:00:00";11,98;1,09;32,48
"01/04/2019 16:00:00";12,01;1,09;32,48
"01/04/2019 17:00:00";12,05;1,08;32,50
"01/04/2019 18:00:00";12,10;1,06;32,51
"01/04/2019 19:00:00";12,13;1,06;32,52
"01/04/2019 20:00:00";12,14;1,06;32,52
"01/04/2019 21:00:00";12,13;1,05;32,53
"01/04/2019 22:00:00";12,13;1,04;32,53
"01/04/2019 23:00:00";12,08;1,04;32,53
"02/04/2019 00:00:00";12,06;1,04;32,52
"02/04/2019 01:00:00";12,05;1,04;32,54
"02/04/2019 02:00:00";12,04;1,02;32,52
"02/04/2019 03:00:00";12,04;1,01;32,51
"02/04/2019 04:00:00";12,03;1,01;32,50
"02/04/2019 05:00:00";12,01;1,01;32,50
"02/04/2019 06:00:00";12,01;1,01;32,49
"02/04/2019 07:00:00";12,00;1,00;32,48
"02/04/2019 08:00:00";12,00;0,99;32,47
"02/04/2019 09:00:00";11,99;1,00;32,46
"02/04/2019 10:00:00";11,99;1,00;32,45
"02/04/2019 11:00:00";11,99;1,00;32,42
"02/04/2019 12:00:00";11,99;1,00;32,44
"02/04/2019 13:00:00";12,01;1,00;32,42
"02/04/2019 14:00:00";12,02;1,00;32,41
"02/04/2019 15:00:00";12,04;0,99;32,41
"02/04/2019 16:00:00";12,05;0,98;32,40
"02/04/2019 17:00:00";12,09;0,99;32,39
"02/04/2019 18:00:00";12,12;0,98;32,40
"02/04/2019 19:00:00";12,15;0,98;32,38
"02/04/2019 20:00:00";12,17;0,98;32,39
"02/04/2019 21:00:00";12,18;0,98;32,41
"02/04/2019 22:00:00";12,17;0,97;32,40
"02/04/2019 23:00:00";12,17;0,98;32,41
"03/04/2019 00:00:00";12,16;0,97;32,41
"03/04/2019 01:00:00";12,17;0,96;32,40
"03/04/2019 02:00:00";12,15;0,94;32,41
"03/04/2019 03:00:00";12,15;0,94;32,40
"03/04/2019 04:00:00";12,13;0,92;32,40
"03/04/2019 05:00:00";12,11;0,91;32,40
"03/04/2019 06:00:00";12,09;0,91;32,37
"03/04/2019 07:00:00";12,07;0,92;32,35
"03/04/2019 08:00:00";12,05;0,91;32,34
"03/04/2019 09:00:00";12,04;0,91;32,34
"03/04/2019 10:00:00";12,03;0,93;32,34
"03/04/2019 11:00:00";12,02;0,92;32,35
"03/04/2019 12:00:00";12,02;0,92;32,34
"03/04/2019 13:00:00";12,02;0,92;32,36
"03/04/2019 14:00:00";12,04;0,92;32,35
"03/04/2019 15:00:00";12,05;0,91;32,34
"03/04/2019 16:00:00";12,07;0,91;32,35
"03/04/2019 17:00:00";12,09;0,90;32,36
"03/04/2019 18:00:00";12,10;0,91;32,37
"03/04/2019 19:00:00";12,13;0,90;32,37
"03/04/2019 20:00:00";12,17;0,91;32,37
"03/04/2019 21:00:00";12,17;0,91;32,38
"03/04/2019 22:00:00";12,17;0,90;32,39
"03/04/2019 23:00:00";12,16;0,90;32,39
"04/04/2019 00:00:00";12,15;0,90;32,39
"04/04/2019 01:00:00";12,14;0,88;32,39
"04/04/2019 02:00:00";12,13;0,87;32,38
"04/04/2019 03:00:00";12,12;0,87;32,36
"04/04/2019 04:00:00";12,10;0,87;32,34
"04/04/2019 05:00:00";12,08;0,87;32,33
"04/04/2019 06:00:00";12,06;0,86;32,32
"04/04/2019 07:00:00";12,02;0,86;32,29
"04/04/2019 08:00:00";11,94;0,86;32,29
"04/04/2019 09:00:00";10,38;0,85;32,80
"04/04/2019 10:00:00";10,39;0,86;33,06
"04/04/2019 11:00:00";10,53;0,85;33,13
"04/04/2019 12:00:00";10,67;0,86;33,12
"04/04/2019 13:00:00";10,79;0,85;33,14
"04/04/2019 14:00:00";10,88;0,85;33,16
"04/04/2019 15:00:00";10,94;0,86;33,12
"04/04/2019 16:00:00";10,99;0,85;33,13
"04/04/2019 17:00:00";11,03;0,87;33,11
"04/04/2019 18:00:00";11,05;0,86;33,13
"04/04/2019 19:00:00";11,08;0,86;33,15
"04/04/2019 20:00:00";10,74;0,87;33,36
"04/04/2019 21:00:00";10,78;0,87;33,92
"04/04/2019 22:00:00";10,83;0,86;34,03
"04/04/2019 23:00:00";10,86;0,86;34,12
"05/04/2019 00:00:00";10,88;0,85;34,16
"05/04/2019 01:00:00";10,88;0,85;34,17
"05/04/2019 02:00:00";10,90;0,85;34,17
"05/04/2019 03:00:00";10,92;0,85;34,16
"05/04/2019 04:00:00";10,92;0,86;34,16
"05/04/2019 05:00:00";10,92;0,86;34,16
"05/04/2019 06:00:00";10,92;0,86;34,16
"05/04/2019 07:00:00";10,90;0,87;34,15
"05/04/2019 08:00:00";10,86;0,87;34,17
"05/04/2019 09:00:00";10,47;0,88;33,83
"05/04/2019 10:00:00";8,58;0,04;0,04
