"STPSxx-SPCT Inductif_31031_20200406_154423.csv"
"Claire Julien"
"sn :";31031
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (°C)";"Profondeur 30m (m)";"Salinité (g/l)"
"21/03/2020 12:00:00";9,43;1,04;24,64
"21/03/2020 13:00:00";9,76;1,04;24,64
"21/03/2020 14:00:00";9,99;1,05;24,64
"21/03/2020 15:00:00";10,19;1,04;24,65
"21/03/2020 16:00:00";10,30;1,03;24,65
"21/03/2020 17:00:00";10,34;1,04;24,66
"21/03/2020 18:00:00";10,27;1,04;24,65
"21/03/2020 19:00:00";10,17;1,04;24,66
"21/03/2020 20:00:00";10,03;1,04;24,66
"21/03/2020 21:00:00";9,91;1,04;24,66
"21/03/2020 22:00:00";9,76;1,04;24,67
"21/03/2020 23:00:00";9,61;1,03;24,68
"22/03/2020 00:00:00";9,45;1,03;24,68
"22/03/2020 01:00:00";9,28;1,03;24,67
"22/03/2020 02:00:00";9,09;1,04;24,67
"22/03/2020 03:00:00";8,96;1,03;24,68
"22/03/2020 04:00:00";8,89;1,02;24,68
"22/03/2020 05:00:00";8,80;1,03;24,68
"22/03/2020 06:00:00";8,67;1,02;24,68
"22/03/2020 07:00:00";8,58;1,03;24,69
"22/03/2020 08:00:00";8,48;1,02;24,70
"22/03/2020 09:00:00";8,38;1,02;24,70
"22/03/2020 10:00:00";8,36;1,04;24,70
"22/03/2020 11:00:00";8,44;1,04;24,69
"22/03/2020 12:00:00";8,51;1,03;24,70
"22/03/2020 13:00:00";8,64;1,04;24,71
"22/03/2020 14:00:00";8,80;1,04;24,71
"22/03/2020 15:00:00";8,98;1,03;24,72
"22/03/2020 16:00:00";9,11;1,04;24,72
"22/03/2020 17:00:00";9,20;1,03;24,72
"22/03/2020 18:00:00";9,18;1,04;24,72
"22/03/2020 19:00:00";9,09;1,05;24,72
"22/03/2020 20:00:00";9,00;1,03;24,72
"22/03/2020 21:00:00";8,94;1,03;24,73
"22/03/2020 22:00:00";8,90;1,03;24,73
"22/03/2020 23:00:00";8,80;1,03;24,74
"23/03/2020 00:00:00";8,69;1,04;24,74
"23/03/2020 01:00:00";8,55;1,03;24,74
"23/03/2020 02:00:00";8,40;1,03;24,74
"23/03/2020 03:00:00";8,26;1,02;24,74
"23/03/2020 04:00:00";8,13;1,02;24,74
"23/03/2020 05:00:00";7,98;1,01;24,74
"23/03/2020 06:00:00";7,84;1,03;24,75
"23/03/2020 07:00:00";7,68;1,03;24,75
"23/03/2020 08:00:00";7,55;1,02;24,76
"23/03/2020 09:00:00";7,53;1,03;24,75
"23/03/2020 10:00:00";7,74;1,03;24,77
"23/03/2020 11:00:00";8,11;1,04;24,77
"23/03/2020 12:00:00";8,67;1,05;24,77
"23/03/2020 13:00:00";9,23;1,06;24,80
"23/03/2020 14:00:00";9,87;1,08;24,80
"23/03/2020 15:00:00";10,45;1,09;24,82
"23/03/2020 16:00:00";10,86;1,09;24,81
"23/03/2020 17:00:00";11,13;1,10;24,80
"23/03/2020 18:00:00";11,25;1,08;24,80
"23/03/2020 19:00:00";11,31;1,09;24,79
"23/03/2020 20:00:00";11,23;1,10;24,81
"23/03/2020 21:00:00";11,08;1,10;24,80
"23/03/2020 22:00:00";10,91;1,09;24,80
"23/03/2020 23:00:00";10,72;1,08;24,81
"24/03/2020 00:00:00";10,54;1,09;24,81
"24/03/2020 01:00:00";10,33;1,08;24,81
"24/03/2020 02:00:00";10,15;1,06;24,81
"24/03/2020 03:00:00";9,99;1,08;24,81
"24/03/2020 04:00:00";9,79;1,06;24,81
"24/03/2020 05:00:00";9,60;1,05;24,81
"24/03/2020 06:00:00";9,44;1,06;24,82
"24/03/2020 07:00:00";9,23;1,06;24,81
"24/03/2020 08:00:00";9,05;1,05;24,82
"24/03/2020 09:00:00";8,96;1,05;24,82
"24/03/2020 10:00:00";9,10;1,06;24,82
"24/03/2020 11:00:00";9,53;1,06;24,83
"24/03/2020 12:00:00";10,11;1,08;24,86
"24/03/2020 13:00:00";10,77;1,10;24,88
"24/03/2020 14:00:00";11,41;1,10;24,88
"24/03/2020 15:00:00";12,00;1,12;24,88
"24/03/2020 16:00:00";12,57;1,13;24,87
"24/03/2020 17:00:00";12,98;1,12;24,86
"24/03/2020 18:00:00";13,17;1,12;24,86
"24/03/2020 19:00:00";13,18;1,12;24,86
"24/03/2020 20:00:00";13,05;1,11;24,87
"24/03/2020 21:00:00";12,83;1,11;24,87
"24/03/2020 22:00:00";12,51;1,09;24,88
"24/03/2020 23:00:00";12,21;1,09;24,88
"25/03/2020 00:00:00";12,00;1,08;24,88
"25/03/2020 01:00:00";11,67;1,06;24,88
"25/03/2020 02:00:00";11,28;1,05;24,90
"25/03/2020 03:00:00";11,04;1,05;24,90
"25/03/2020 04:00:00";10,79;1,04;24,89
"25/03/2020 05:00:00";10,52;1,04;24,91
"25/03/2020 06:00:00";10,27;1,04;24,90
"25/03/2020 07:00:00";9,97;1,04;24,91
"25/03/2020 08:00:00";9,72;1,04;24,91
"25/03/2020 09:00:00";9,57;1,03;24,91
"25/03/2020 10:00:00";9,64;1,04;24,91
"25/03/2020 11:00:00";10,01;1,04;24,92
"25/03/2020 12:00:00";10,59;1,04;24,94
"25/03/2020 13:00:00";11,30;1,08;24,96
"25/03/2020 14:00:00";12,09;1,06;24,97
"25/03/2020 15:00:00";12,84;1,10;24,97
"25/03/2020 16:00:00";13,28;1,10;24,96
"25/03/2020 17:00:00";13,48;1,11;24,96
"25/03/2020 18:00:00";13,44;1,08;24,97
"25/03/2020 19:00:00";13,16;1,06;24,98
"25/03/2020 20:00:00";12,73;1,03;24,98
"25/03/2020 21:00:00";12,48;1,03;24,98
"25/03/2020 22:00:00";12,14;1,02;24,99
"25/03/2020 23:00:00";11,88;1,02;24,99
"26/03/2020 00:00:00";11,65;1,03;24,99
"26/03/2020 01:00:00";11,41;1,02;24,98
"26/03/2020 02:00:00";11,18;1,02;24,99
"26/03/2020 03:00:00";10,95;1,01;24,98
"26/03/2020 04:00:00";10,73;1,01;24,99
"26/03/2020 05:00:00";10,49;1,01;24,99
"26/03/2020 06:00:00";10,22;1,00;25,00
"26/03/2020 07:00:00";9,99;1,00;25,00
"26/03/2020 08:00:00";9,82;1,00;25,00
"26/03/2020 09:00:00";9,72;1,01;25,00
"26/03/2020 10:00:00";9,85;1,00;25,00
"26/03/2020 11:00:00";10,12;1,01;25,01
"26/03/2020 12:00:00";10,58;1,01;25,02
"26/03/2020 13:00:00";11,17;1,01;25,05
"26/03/2020 14:00:00";11,63;1,03;25,06
"26/03/2020 15:00:00";11,88;1,02;25,06
"26/03/2020 16:00:00";11,97;1,02;25,07
"26/03/2020 17:00:00";12,00;1,01;25,07
"26/03/2020 18:00:00";11,75;1,01;25,07
"26/03/2020 19:00:00";11,34;1,00;25,09
"26/03/2020 20:00:00";11,08;1,02;25,08
"26/03/2020 21:00:00";10,81;1,01;25,09
"26/03/2020 22:00:00";10,63;1,01;25,09
"26/03/2020 23:00:00";10,40;1,00;25,08
"27/03/2020 00:00:00";10,25;1,00;25,09
"27/03/2020 01:00:00";10,06;0,99;25,09
"27/03/2020 02:00:00";9,87;1,00;25,09
"27/03/2020 03:00:00";9,66;1,00;25,10
"27/03/2020 04:00:00";9,45;0,99;25,09
"27/03/2020 05:00:00";9,27;0,99;25,08
"27/03/2020 06:00:00";9,08;0,98;25,09
"27/03/2020 07:00:00";8,92;1,00;25,10
"27/03/2020 08:00:00";8,82;0,99;25,10
"27/03/2020 09:00:00";8,81;0,98;25,11
"27/03/2020 10:00:00";9,01;0,99;25,11
"27/03/2020 11:00:00";9,40;1,00;25,11
"27/03/2020 12:00:00";9,85;1,01;25,12
"27/03/2020 13:00:00";10,49;1,03;25,15
"27/03/2020 14:00:00";11,17;1,03;25,16
"27/03/2020 15:00:00";11,82;1,05;25,17
"27/03/2020 16:00:00";12,21;1,08;25,15
"27/03/2020 17:00:00";12,45;1,05;25,16
"27/03/2020 18:00:00";12,45;1,04;25,16
"27/03/2020 19:00:00";12,24;1,04;25,16
"27/03/2020 20:00:00";11,96;1,04;25,17
"27/03/2020 21:00:00";11,76;1,02;25,16
"27/03/2020 22:00:00";11,56;1,01;25,17
"27/03/2020 23:00:00";11,35;1,01;25,16
"28/03/2020 00:00:00";11,15;1,02;25,17
"28/03/2020 01:00:00";10,95;1,01;25,16
"28/03/2020 02:00:00";10,79;1,01;25,17
"28/03/2020 03:00:00";10,59;1,01;25,17
"28/03/2020 04:00:00";10,37;1,01;25,17
"28/03/2020 05:00:00";10,25;1,01;25,17
"28/03/2020 06:00:00";10,15;0,99;25,18
"28/03/2020 07:00:00";10,00;1,01;25,18
"28/03/2020 08:00:00";9,88;1,00;25,19
"28/03/2020 09:00:00";9,85;1,01;25,18
"28/03/2020 10:00:00";9,83;1,02;25,19
"28/03/2020 11:00:00";9,87;1,02;25,19
"28/03/2020 12:00:00";10,00;1,02;25,20
"28/03/2020 13:00:00";10,14;1,01;25,20
"28/03/2020 14:00:00";10,28;1,03;25,20
"28/03/2020 15:00:00";10,36;1,03;25,21
"28/03/2020 16:00:00";10,55;1,02;25,21
"28/03/2020 17:00:00";10,76;1,04;25,22
"28/03/2020 18:00:00";10,72;1,03;25,22
"28/03/2020 19:00:00";10,47;1,04;25,23
"28/03/2020 20:00:00";10,12;1,04;25,23
"28/03/2020 21:00:00";9,84;1,04;25,24
"28/03/2020 22:00:00";9,63;1,06;25,26
"28/03/2020 23:00:00";9,37;1,06;25,25
"29/03/2020 00:00:00";9,04;1,04;25,27
"29/03/2020 01:00:00";8,79;1,04;25,27
"29/03/2020 02:00:00";8,54;1,05;25,28
"29/03/2020 03:00:00";8,24;1,05;25,29
"29/03/2020 04:00:00";8,03;1,04;25,29
"29/03/2020 05:00:00";7,82;1,05;25,28
"29/03/2020 06:00:00";7,59;1,06;25,29
"29/03/2020 07:00:00";7,39;1,06;25,30
"29/03/2020 08:00:00";7,15;1,08;25,30
"29/03/2020 09:00:00";7,05;1,05;25,29
"29/03/2020 10:00:00";7,08;1,06;25,30
"29/03/2020 11:00:00";7,18;1,08;25,23
"29/03/2020 12:00:00";7,59;1,08;25,32
"29/03/2020 13:00:00";8,12;1,10;25,34
"29/03/2020 14:00:00";8,34;1,09;25,33
"29/03/2020 15:00:00";8,78;1,10;25,37
"29/03/2020 16:00:00";9,08;1,10;25,37
"29/03/2020 17:00:00";9,28;1,11;25,35
"29/03/2020 18:00:00";9,19;1,11;25,34
"29/03/2020 19:00:00";8,84;1,12;25,35
"29/03/2020 20:00:00";8,37;1,10;25,35
"29/03/2020 21:00:00";7,95;1,10;25,36
"29/03/2020 22:00:00";7,57;1,08;25,34
"29/03/2020 23:00:00";7,25;1,08;25,39
"30/03/2020 00:00:00";7,00;1,08;25,38
"30/03/2020 01:00:00";6,81;1,06;25,40
"30/03/2020 02:00:00";6,65;1,06;25,41
"30/03/2020 03:00:00";6,49;1,06;25,40
"30/03/2020 04:00:00";6,32;1,05;25,40
"30/03/2020 05:00:00";6,22;1,04;25,42
"30/03/2020 06:00:00";6,09;1,04;25,42
"30/03/2020 07:00:00";5,87;1,04;25,42
"30/03/2020 08:00:00";5,79;1,04;25,42
"30/03/2020 09:00:00";5,74;1,04;25,43
"30/03/2020 10:00:00";6,06;1,05;25,43
"30/03/2020 11:00:00";6,27;1,05;25,44
"30/03/2020 12:00:00";6,64;1,04;25,44
"30/03/2020 13:00:00";7,03;1,04;25,44
"30/03/2020 14:00:00";7,72;1,05;25,48
"30/03/2020 15:00:00";8,27;1,06;25,48
"30/03/2020 16:00:00";8,62;1,06;25,49
"30/03/2020 17:00:00";8,80;1,08;25,48
"30/03/2020 18:00:00";8,84;1,08;25,49
"30/03/2020 19:00:00";8,72;1,05;25,49
"30/03/2020 20:00:00";8,41;1,03;25,50
"30/03/2020 21:00:00";8,09;1,04;25,51
"30/03/2020 22:00:00";7,80;1,02;25,51
"30/03/2020 23:00:00";7,56;1,02;25,51
"31/03/2020 00:00:00";7,34;1,01;25,51
"31/03/2020 01:00:00";7,11;1,00;25,52
"31/03/2020 02:00:00";6,95;1,01;25,52
"31/03/2020 03:00:00";6,81;0,99;25,51
"31/03/2020 04:00:00";6,70;1,00;25,51
"31/03/2020 05:00:00";6,60;0,99;25,52
"31/03/2020 06:00:00";6,50;0,99;25,53
"31/03/2020 07:00:00";6,40;0,98;25,52
"31/03/2020 08:00:00";6,28;0,99;25,53
"31/03/2020 09:00:00";6,33;1,00;25,52
"31/03/2020 10:00:00";6,68;1,01;25,53
"31/03/2020 11:00:00";7,19;1,02;25,56
"31/03/2020 12:00:00";7,82;1,03;25,56
"31/03/2020 13:00:00";8,24;1,04;25,56
"31/03/2020 14:00:00";8,84;1,06;25,61
"31/03/2020 15:00:00";9,56;1,06;25,63
"31/03/2020 16:00:00";10,08;1,08;25,60
"31/03/2020 17:00:00";10,42;1,08;25,61
"31/03/2020 18:00:00";10,56;1,09;25,59
"31/03/2020 19:00:00";10,33;1,05;25,59
"31/03/2020 20:00:00";9,86;1,02;25,60
"31/03/2020 21:00:00";9,41;1,02;25,61
"31/03/2020 22:00:00";9,04;1,01;25,62
"31/03/2020 23:00:00";8,71;0,99;25,61
"01/04/2020 00:00:00";8,48;1,00;25,61
"01/04/2020 01:00:00";8,28;0,99;25,62
"01/04/2020 02:00:00";8,16;0,99;25,61
"01/04/2020 03:00:00";7,95;0,98;25,62
"01/04/2020 04:00:00";7,70;0,95;25,61
"01/04/2020 05:00:00";7,47;0,94;25,61
"01/04/2020 06:00:00";7,28;0,95;25,62
"01/04/2020 07:00:00";7,09;0,94;25,62
"01/04/2020 08:00:00";6,93;0,95;25,63
"01/04/2020 09:00:00";6,96;0,94;25,63
"01/04/2020 10:00:00";7,26;0,95;25,63
"01/04/2020 11:00:00";7,75;0,95;25,64
"01/04/2020 12:00:00";8,39;0,98;25,66
"01/04/2020 13:00:00";9,14;0,99;25,70
"01/04/2020 14:00:00";9,89;1,01;25,73
"01/04/2020 15:00:00";10,57;1,02;25,74
"01/04/2020 16:00:00";11,21;1,02;25,72
"01/04/2020 17:00:00";11,53;1,03;25,72
"01/04/2020 18:00:00";11,66;1,03;25,72
"01/04/2020 19:00:00";11,53;1,01;25,71
"01/04/2020 20:00:00";11,19;0,99;25,72
"01/04/2020 21:00:00";10,90;0,98;25,71
"01/04/2020 22:00:00";10,65;0,97;25,72
"01/04/2020 23:00:00";10,38;0,95;25,71
"02/04/2020 00:00:00";10,13;0,94;25,71
"02/04/2020 01:00:00";9,86;0,94;25,71
"02/04/2020 02:00:00";9,60;0,94;25,71
"02/04/2020 03:00:00";9,35;0,92;25,71
"02/04/2020 04:00:00";9,12;0,94;25,71
"02/04/2020 05:00:00";8,99;0,91;25,71
"02/04/2020 06:00:00";8,90;0,92;25,70
"02/04/2020 07:00:00";8,80;0,91;25,71
"02/04/2020 08:00:00";8,73;0,92;25,71
"02/04/2020 09:00:00";8,74;0,92;25,72
"02/04/2020 10:00:00";8,85;0,92;25,72
"02/04/2020 11:00:00";9,09;0,92;25,73
"02/04/2020 12:00:00";9,45;0,93;25,72
"02/04/2020 13:00:00";9,87;0,94;25,73
"02/04/2020 14:00:00";10,24;0,95;25,74
"02/04/2020 15:00:00";10,68;0,95;25,76
"02/04/2020 16:00:00";10,97;0,97;25,75
"02/04/2020 17:00:00";11,32;0,98;25,76
"02/04/2020 18:00:00";11,39;0,98;25,76
"02/04/2020 19:00:00";11,36;0,98;25,75
"02/04/2020 20:00:00";11,26;0,97;25,76
"02/04/2020 21:00:00";11,15;0,95;25,76
"02/04/2020 22:00:00";10,97;0,95;25,75
"02/04/2020 23:00:00";10,77;0,94;25,75
"03/04/2020 00:00:00";10,56;0,93;25,76
"03/04/2020 01:00:00";10,35;0,93;25,75
"03/04/2020 02:00:00";10,23;0,92;25,76
"03/04/2020 03:00:00";10,15;0,92;25,76
"03/04/2020 04:00:00";10,05;0,91;25,75
"03/04/2020 05:00:00";9,94;0,91;25,76
"03/04/2020 06:00:00";9,80;0,92;25,76
"03/04/2020 07:00:00";9,63;0,92;25,77
"03/04/2020 08:00:00";9,59;0,91;25,76
"03/04/2020 09:00:00";9,67;0,93;25,77
"03/04/2020 10:00:00";9,93;0,94;25,78
"03/04/2020 11:00:00";10,33;0,94;25,79
"03/04/2020 12:00:00";10,86;0,97;25,81
"03/04/2020 13:00:00";11,69;0,99;25,83
"03/04/2020 14:00:00";12,40;1,01;25,87
"03/04/2020 15:00:00";12,96;1,02;25,87
"03/04/2020 16:00:00";13,53;1,03;25,84
"03/04/2020 17:00:00";14,00;1,02;25,85
"03/04/2020 18:00:00";14,24;1,03;25,82
"03/04/2020 19:00:00";14,42;1,02;25,82
"03/04/2020 20:00:00";14,26;1,03;25,81
"03/04/2020 21:00:00";14,03;1,01;25,79
"03/04/2020 22:00:00";13,81;1,02;25,78
"03/04/2020 23:00:00";13,48;1,00;25,79
"04/04/2020 00:00:00";13,18;0,99;25,78
"04/04/2020 01:00:00";12,89;0,97;25,78
"04/04/2020 02:00:00";12,61;0,95;25,79
"04/04/2020 03:00:00";12,37;0,95;25,79
"04/04/2020 04:00:00";12,10;0,94;25,78
"04/04/2020 05:00:00";11,81;0,94;25,79
"04/04/2020 06:00:00";11,60;0,94;25,79
"04/04/2020 07:00:00";11,37;0,93;25,79
"04/04/2020 08:00:00";11,09;0,93;25,81
"04/04/2020 09:00:00";10,99;0,92;25,80
"04/04/2020 10:00:00";11,19;0,92;25,81
"04/04/2020 11:00:00";11,59;0,93;25,83
"04/04/2020 12:00:00";12,35;0,95;25,85
"04/04/2020 13:00:00";13,31;0,98;25,85
"04/04/2020 14:00:00";14,33;0,98;25,90
"04/04/2020 15:00:00";15,18;1,00;25,92
"04/04/2020 16:00:00";15,87;0,99;25,93
"04/04/2020 17:00:00";16,13;0,98;25,93
"04/04/2020 18:00:00";16,31;0,99;25,89
"04/04/2020 19:00:00";16,06;0,95;25,88
"04/04/2020 20:00:00";15,64;0,95;25,87
"04/04/2020 21:00:00";15,27;0,93;25,86
"04/04/2020 22:00:00";14,91;0,92;25,91
"04/04/2020 23:00:00";14,48;0,91;25,90
"05/04/2020 00:00:00";14,16;0,90;25,91
"05/04/2020 01:00:00";13,88;0,90;25,90
"05/04/2020 02:00:00";13,49;0,89;25,91
"05/04/2020 03:00:00";13,23;0,87;25,92
"05/04/2020 04:00:00";12,91;0,87;25,92
"05/04/2020 05:00:00";12,43;0,86;25,94
"05/04/2020 06:00:00";12,06;0,85;25,94
"05/04/2020 07:00:00";11,78;0,86;25,94
"05/04/2020 08:00:00";11,48;0,86;25,95
"05/04/2020 09:00:00";11,49;0,83;25,95
"05/04/2020 10:00:00";11,61;0,85;25,95
"05/04/2020 11:00:00";12,08;0,86;25,98
"05/04/2020 12:00:00";12,91;0,87;26,01
"05/04/2020 13:00:00";14,03;0,89;26,04
"05/04/2020 14:00:00";15,41;0,91;26,06
"05/04/2020 15:00:00";16,16;0,91;26,06
"05/04/2020 16:00:00";16,68;0,91;26,04
"05/04/2020 17:00:00";16,68;0,89;26,04
"05/04/2020 18:00:00";16,62;0,88;26,04
"05/04/2020 19:00:00";16,44;0,88;26,02
"05/04/2020 20:00:00";16,11;0,88;26,04
"05/04/2020 21:00:00";15,69;0,87;26,05
"05/04/2020 22:00:00";15,25;0,86;26,04
"05/04/2020 23:00:00";14,95;0,85;26,06
"06/04/2020 00:00:00";14,66;0,85;26,06
"06/04/2020 01:00:00";14,39;0,85;26,06
"06/04/2020 02:00:00";14,18;0,85;26,06
"06/04/2020 03:00:00";13,96;0,85;26,07
"06/04/2020 04:00:00";13,80;0,85;26,07
"06/04/2020 05:00:00";13,64;0,86;26,08
"06/04/2020 06:00:00";13,44;0,85;26,08
"06/04/2020 07:00:00";13,31;0,86;26,07
"06/04/2020 08:00:00";13,23;0,88;26,09
"06/04/2020 09:00:00";13,25;0,89;26,07
"06/04/2020 10:00:00";13,42;0,89;26,09
"06/04/2020 11:00:00";13,80;0,91;26,10
"06/04/2020 12:00:00";14,42;0,94;26,12
"06/04/2020 13:00:00";15,03;0,97;26,16
"06/04/2020 14:00:00";15,88;0,98;26,16
