"STPSxx-SPCT Inductif_31029_20190702_095427.csv"
"Claire Julien Lafosse"
"sn :";31029
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (øC)";"Profondeur 30m (m)";"Conductivité (g/l)"
"25/06/2019 16:00:00";19,65;0,84;37,86
"25/06/2019 17:00:00";19,65;0,82;37,86
"25/06/2019 18:00:00";19,62;0,84;37,85
"25/06/2019 19:00:00";19,61;0,82;37,84
"25/06/2019 20:00:00";19,61;0,84;37,85
"25/06/2019 21:00:00";19,61;0,86;37,85
"25/06/2019 22:00:00";19,61;0,85;37,87
"25/06/2019 23:00:00";19,62;0,86;37,88
"26/06/2019 00:00:00";19,64;0,85;37,87
"26/06/2019 01:00:00";19,65;0,87;37,89
"26/06/2019 02:00:00";19,67;0,86;37,89
"26/06/2019 03:00:00";19,68;0,85;37,89
"26/06/2019 04:00:00";19,68;0,86;37,89
"26/06/2019 05:00:00";19,69;0,86;37,90
"26/06/2019 06:00:00";19,70;0,85;37,89
"26/06/2019 07:00:00";19,70;0,87;37,90
"26/06/2019 08:00:00";19,71;0,86;37,90
"26/06/2019 09:00:00";19,72;0,87;37,90
"26/06/2019 10:00:00";19,73;0,86;37,90
"26/06/2019 11:00:00";19,74;0,86;37,90
"26/06/2019 12:00:00";19,76;0,86;37,89
"26/06/2019 13:00:00";19,78;0,86;37,89
"26/06/2019 14:00:00";19,80;0,85;37,90
"26/06/2019 15:00:00";19,83;0,84;37,89
"26/06/2019 16:00:00";19,85;0,82;37,89
"26/06/2019 17:00:00";19,79;0,84;37,89
"26/06/2019 18:00:00";19,79;0,84;37,89
"26/06/2019 19:00:00";19,79;0,84;37,90
"26/06/2019 20:00:00";19,79;0,84;37,89
"26/06/2019 21:00:00";19,79;0,82;37,89
"26/06/2019 22:00:00";19,79;0,85;37,88
"26/06/2019 23:00:00";19,79;0,85;37,90
"27/06/2019 00:00:00";19,79;0,85;37,91
"27/06/2019 01:00:00";19,80;0,85;37,90
"27/06/2019 02:00:00";19,80;0,85;37,90
"27/06/2019 03:00:00";19,81;0,84;37,91
"27/06/2019 04:00:00";19,85;0,85;37,92
"27/06/2019 05:00:00";19,88;0,84;37,92
"27/06/2019 06:00:00";19,91;0,86;37,93
"27/06/2019 07:00:00";19,90;0,85;37,92
"27/06/2019 08:00:00";19,76;0,85;37,91
"27/06/2019 09:00:00";19,61;0,87;37,92
"27/06/2019 10:00:00";19,50;0,86;37,93
"27/06/2019 11:00:00";19,42;0,87;37,94
"27/06/2019 12:00:00";19,39;0,86;37,93
"27/06/2019 13:00:00";19,38;0,85;37,94
"27/06/2019 14:00:00";19,39;0,86;37,93
"27/06/2019 15:00:00";19,39;0,86;37,95
"27/06/2019 16:00:00";19,41;0,85;37,95
"27/06/2019 17:00:00";19,44;0,82;37,95
"27/06/2019 18:00:00";19,44;0,82;37,95
"27/06/2019 19:00:00";19,45;0,81;37,96
"27/06/2019 20:00:00";19,44;0,82;37,95
"27/06/2019 21:00:00";19,42;0,81;37,96
"27/06/2019 22:00:00";19,39;0,81;37,96
"27/06/2019 23:00:00";19,34;0,82;37,97
"28/06/2019 00:00:00";19,31;0,82;37,98
"28/06/2019 01:00:00";19,25;0,82;37,99
"28/06/2019 02:00:00";19,24;0,82;38,03
"28/06/2019 03:00:00";19,27;0,81;38,09
"28/06/2019 04:00:00";19,31;0,80;38,17
"28/06/2019 05:00:00";19,35;0,81;38,24
"28/06/2019 06:00:00";19,37;0,81;38,28
"28/06/2019 07:00:00";19,44;0,81;38,33
"28/06/2019 08:00:00";19,53;0,81;38,34
"28/06/2019 09:00:00";19,68;0,80;38,37
"28/06/2019 10:00:00";19,81;0,80;38,39
"28/06/2019 11:00:00";19,83;0,79;38,40
"28/06/2019 12:00:00";19,86;0,80;38,42
"28/06/2019 13:00:00";19,88;0,79;38,43
"28/06/2019 14:00:00";19,91;0,79;38,43
"28/06/2019 15:00:00";19,93;0,79;38,45
"28/06/2019 16:00:00";19,95;0,79;38,47
"28/06/2019 17:00:00";19,96;0,78;38,47
"28/06/2019 18:00:00";19,97;0,79;38,48
"28/06/2019 19:00:00";19,94;0,77;38,46
"28/06/2019 20:00:00";19,89;0,78;38,46
"28/06/2019 21:00:00";19,88;0,77;38,44
"28/06/2019 22:00:00";19,99;0,77;38,49
"28/06/2019 23:00:00";20,04;0,78;38,59
"29/06/2019 00:00:00";20,09;0,78;38,66
"29/06/2019 01:00:00";20,12;0,78;38,69
"29/06/2019 02:00:00";20,12;0,80;38,68
"29/06/2019 03:00:00";20,12;0,78;38,70
"29/06/2019 04:00:00";20,10;0,77;38,70
"29/06/2019 05:00:00";20,09;0,78;38,70
"29/06/2019 06:00:00";20,09;0,77;38,70
"29/06/2019 07:00:00";20,10;0,76;38,70
"29/06/2019 08:00:00";20,10;0,76;38,70
"29/06/2019 09:00:00";20,12;0,77;38,71
"29/06/2019 10:00:00";20,18;0,76;38,75
"29/06/2019 11:00:00";20,29;0,75;38,82
"29/06/2019 12:00:00";20,39;0,74;38,83
"29/06/2019 13:00:00";20,50;0,73;38,84
"29/06/2019 14:00:00";20,57;0,73;38,83
"29/06/2019 15:00:00";20,62;0,73;38,85
"29/06/2019 16:00:00";20,70;0,70;38,85
"29/06/2019 17:00:00";20,80;0,72;38,86
"29/06/2019 18:00:00";20,88;0,73;38,88
"29/06/2019 19:00:00";20,96;0,73;38,90
"29/06/2019 20:00:00";21,05;0,72;38,94
"29/06/2019 21:00:00";21,18;0,73;39,06
"29/06/2019 22:00:00";21,27;0,73;39,10
"29/06/2019 23:00:00";21,27;0,74;39,15
"30/06/2019 00:00:00";21,32;0,74;39,16
"30/06/2019 01:00:00";21,40;0,75;39,22
"30/06/2019 02:00:00";21,46;0,76;39,24
"30/06/2019 03:00:00";21,50;0,75;39,28
"30/06/2019 04:00:00";21,54;0,77;39,27
"30/06/2019 05:00:00";21,56;0,76;39,26
"30/06/2019 06:00:00";21,55;0,78;39,26
"30/06/2019 07:00:00";21,57;0,77;39,26
"30/06/2019 08:00:00";21,58;0,79;39,26
"30/06/2019 09:00:00";21,60;0,77;39,27
"30/06/2019 10:00:00";21,62;0,78;39,24
"30/06/2019 11:00:00";21,64;0,78;39,24
"30/06/2019 12:00:00";21,69;0,79;39,25
"30/06/2019 13:00:00";21,73;0,79;39,28
"30/06/2019 14:00:00";21,72;0,79;39,29
"30/06/2019 15:00:00";21,71;0,79;39,28
"30/06/2019 16:00:00";21,70;0,79;39,27
"30/06/2019 17:00:00";21,71;0,78;39,29
"30/06/2019 18:00:00";21,71;0,79;39,29
"30/06/2019 19:00:00";21,71;0,78;39,29
"30/06/2019 20:00:00";21,71;0,78;39,32
"30/06/2019 21:00:00";21,68;0,78;39,33
"30/06/2019 22:00:00";21,63;0,78;39,34
"30/06/2019 23:00:00";21,57;0,78;39,33
"01/07/2019 00:00:00";21,51;0,79;39,33
"01/07/2019 01:00:00";21,44;0,79;39,33
"01/07/2019 02:00:00";21,44;0,79;39,31
"01/07/2019 03:00:00";21,52;0,79;39,34
"01/07/2019 04:00:00";21,58;0,79;39,41
"01/07/2019 05:00:00";21,63;0,79;39,46
"01/07/2019 06:00:00";21,71;0,79;39,49
"01/07/2019 07:00:00";21,67;0,79;39,51
"01/07/2019 08:00:00";21,62;0,80;39,57
"01/07/2019 09:00:00";21,59;0,80;39,64
"01/07/2019 10:00:00";21,59;0,79;39,65
"01/07/2019 11:00:00";21,58;0,81;39,65
"01/07/2019 12:00:00";21,67;0,85;39,70
"01/07/2019 13:00:00";21,63;0,85;39,72
"01/07/2019 14:00:00";21,62;0,86;39,73
"01/07/2019 15:00:00";21,62;0,85;39,74
"01/07/2019 16:00:00";21,68;0,85;39,77
"01/07/2019 17:00:00";21,75;0,85;39,78
"01/07/2019 18:00:00";21,77;0,84;39,79
"01/07/2019 19:00:00";21,78;0,84;39,81
"01/07/2019 20:00:00";21,80;0,85;39,86
"01/07/2019 21:00:00";21,80;0,82;39,88
"01/07/2019 22:00:00";21,77;0,84;39,90
"01/07/2019 23:00:00";21,69;0,85;39,89
"02/07/2019 00:00:00";21,57;0,85;39,90
"02/07/2019 01:00:00";21,44;0,86;39,89
"02/07/2019 02:00:00";21,47;0,85;39,90
"02/07/2019 03:00:00";21,58;0,85;40,02
"02/07/2019 04:00:00";21,59;0,85;40,03
"02/07/2019 05:00:00";21,59;0,85;40,08
"02/07/2019 06:00:00";21,70;0,85;40,16
"02/07/2019 07:00:00";21,69;0,84;40,22
"02/07/2019 08:00:00";21,59;0,85;40,27
"02/07/2019 09:00:00";21,55;0,86;40,27
