"STPSxx-SPCT Inductif_35007_20191226_140022.csv"
"Claire Maxime"
"sn :";35007
"Cadence d'enregistrement :";"3600 s"

Date;"Température (-5 +35°C) (°C)";"Profondeur 30m (m)";"Salinité (g/l)"
"18/12/2019 13:00:00";7,91;0,63;26,82
"18/12/2019 14:00:00";7,25;0,62;26,12
"18/12/2019 15:00:00";7,29;0,59;26,19
"18/12/2019 16:00:00";7,18;0,59;26,18
"18/12/2019 17:00:00";6,82;0,58;25,28
"18/12/2019 18:00:00";6,93;0,58;25,39
"18/12/2019 19:00:00";7,08;0,57;25,54
"18/12/2019 20:00:00";7,23;0,57;25,63
"18/12/2019 21:00:00";7,36;0,56;25,74
"18/12/2019 22:00:00";7,50;0,56;25,84
"18/12/2019 23:00:00";7,62;0,55;25,92
"19/12/2019 00:00:00";7,77;0,54;25,98
"19/12/2019 01:00:00";7,88;0,54;26,04
"19/12/2019 02:00:00";8,03;0,53;26,07
"19/12/2019 03:00:00";8,12;0,52;26,10
"19/12/2019 04:00:00";8,22;0,52;26,12
"19/12/2019 05:00:00";8,33;0,51;26,13
"19/12/2019 06:00:00";8,46;0,50;26,14
"19/12/2019 07:00:00";8,56;0,49;26,16
"19/12/2019 08:00:00";8,59;0,49;26,18
"19/12/2019 09:00:00";8,63;0,47;26,15
"19/12/2019 10:00:00";8,69;0,47;26,18
"19/12/2019 11:00:00";8,88;0,46;26,19
"19/12/2019 12:00:00";8,96;0,45;26,18
"19/12/2019 13:00:00";9,11;0,43;26,16
"19/12/2019 14:00:00";9,34;0,42;26,17
"19/12/2019 15:00:00";9,67;0,41;26,17
"19/12/2019 16:00:00";9,68;0,40;26,18
"19/12/2019 17:00:00";9,76;0,38;26,18
"19/12/2019 18:00:00";9,72;0,40;26,18
"19/12/2019 19:00:00";9,64;0,38;26,18
"19/12/2019 20:00:00";9,55;0,37;26,18
"19/12/2019 21:00:00";9,46;0,37;26,18
"19/12/2019 22:00:00";9,36;0,35;26,17
"19/12/2019 23:00:00";9,32;0,33;26,18
"20/12/2019 00:00:00";9,28;0,31;26,18
"20/12/2019 01:00:00";9,23;0,29;26,02
"20/12/2019 02:00:00";9,23;0,27;25,99
"20/12/2019 03:00:00";9,21;0,26;25,94
"20/12/2019 04:00:00";9,24;0,25;25,83
"20/12/2019 05:00:00";9,20;0,25;25,99
"20/12/2019 06:00:00";9,17;0,25;26,12
"20/12/2019 07:00:00";9,19;0,25;26,09
"20/12/2019 08:00:00";9,22;0,25;25,39
"20/12/2019 09:00:00";9,19;0,25;25,24
"20/12/2019 10:00:00";9,17;0,27;25,22
"20/12/2019 11:00:00";9,18;0,27;25,15
"20/12/2019 12:00:00";9,09;0,28;24,90
"20/12/2019 13:00:00";9,23;0,28;25,12
"20/12/2019 14:00:00";9,32;0,27;25,15
"20/12/2019 15:00:00";9,46;0,27;25,25
"20/12/2019 16:00:00";9,42;0,27;25,33
"20/12/2019 17:00:00";9,27;0,27;25,37
"20/12/2019 18:00:00";9,12;0,28;25,41
"20/12/2019 19:00:00";8,99;0,28;25,46
"20/12/2019 20:00:00";8,88;0,27;25,49
"20/12/2019 21:00:00";8,76;0,27;25,51
"20/12/2019 22:00:00";8,63;0,27;25,52
"20/12/2019 23:00:00";8,57;0,26;25,48
"21/12/2019 00:00:00";8,52;0,26;25,51
"21/12/2019 01:00:00";8,41;0,26;25,53
"21/12/2019 02:00:00";8,28;0,25;25,56
"21/12/2019 03:00:00";8,17;0,25;25,57
"21/12/2019 04:00:00";8,06;0,25;25,58
"21/12/2019 05:00:00";8,05;0,25;25,58
"21/12/2019 06:00:00";8,02;0,25;25,56
"21/12/2019 07:00:00";7,96;0,25;25,59
"21/12/2019 08:00:00";7,95;0,24;25,59
"21/12/2019 09:00:00";7,88;0,24;25,58
"21/12/2019 10:00:00";7,88;0,23;25,58
"21/12/2019 11:00:00";7,91;0,22;25,59
"21/12/2019 12:00:00";8,12;0,20;25,58
"21/12/2019 13:00:00";8,23;0,18;25,59
"21/12/2019 14:00:00";8,34;0,15;25,60
"21/12/2019 15:00:00";8,40;0,14;25,56
"21/12/2019 16:00:00";8,42;0,11;25,43
"21/12/2019 17:00:00";8,48;0,09;25,39
"21/12/2019 18:00:00";8,52;0,10;25,27
"21/12/2019 19:00:00";8,43;0,09;25,30
"21/12/2019 20:00:00";8,34;0,09;25,31
"21/12/2019 21:00:00";8,36;0,08;25,27
"21/12/2019 22:00:00";8,33;0,08;25,26
"21/12/2019 23:00:00";8,30;0,08;25,28
"22/12/2019 00:00:00";8,23;0,07;25,27
"22/12/2019 01:00:00";8,21;0,07;25,28
"22/12/2019 02:00:00";8,24;0,08;25,26
"22/12/2019 03:00:00";8,27;0,10;25,23
"22/12/2019 04:00:00";8,27;0,14;25,22
"22/12/2019 05:00:00";8,31;0,17;25,23
"22/12/2019 06:00:00";8,32;0,19;25,22
"22/12/2019 07:00:00";8,30;0,20;25,21
"22/12/2019 08:00:00";8,25;0,21;25,22
"22/12/2019 09:00:00";8,20;0,23;25,22
"22/12/2019 10:00:00";8,17;0,24;25,22
"22/12/2019 11:00:00";8,16;0,24;25,21
"22/12/2019 12:00:00";8,16;0,24;25,16
"22/12/2019 13:00:00";8,28;0,25;25,16
"22/12/2019 14:00:00";8,53;0,25;25,17
"22/12/2019 15:00:00";8,67;0,25;25,17
"22/12/2019 16:00:00";8,68;0,25;25,18
"22/12/2019 17:00:00";8,65;0,25;25,13
"22/12/2019 18:00:00";8,58;0,26;25,14
"22/12/2019 19:00:00";8,54;0,27;25,14
"22/12/2019 20:00:00";8,53;0,28;25,12
"22/12/2019 21:00:00";8,50;0,30;25,13
"22/12/2019 22:00:00";8,43;0,31;25,11
"22/12/2019 23:00:00";8,38;0,31;25,11
"23/12/2019 00:00:00";8,34;0,32;25,00
"23/12/2019 01:00:00";8,33;0,33;25,02
"23/12/2019 02:00:00";8,29;0,34;25,02
"23/12/2019 03:00:00";8,24;0,35;25,03
"23/12/2019 04:00:00";8,20;0,36;25,03
"23/12/2019 05:00:00";8,17;0,37;25,01
"23/12/2019 06:00:00";8,14;0,37;25,01
"23/12/2019 07:00:00";8,08;0,38;24,98
"23/12/2019 08:00:00";8,02;0,39;24,96
"23/12/2019 09:00:00";7,98;0,40;24,96
"23/12/2019 10:00:00";7,97;0,42;24,95
"23/12/2019 11:00:00";8,00;0,42;24,95
"23/12/2019 12:00:00";8,07;0,42;24,96
"23/12/2019 13:00:00";8,17;0,42;24,95
"23/12/2019 14:00:00";8,29;0,42;24,92
"23/12/2019 15:00:00";8,41;0,42;24,90
"23/12/2019 16:00:00";8,43;0,42;24,87
"23/12/2019 17:00:00";8,40;0,42;24,90
"23/12/2019 18:00:00";8,35;0,42;24,89
"23/12/2019 19:00:00";8,32;0,41;24,90
"23/12/2019 20:00:00";8,29;0,40;24,90
"23/12/2019 21:00:00";8,26;0,39;24,89
"23/12/2019 22:00:00";8,23;0,37;24,88
"23/12/2019 23:00:00";8,22;0,36;24,78
"24/12/2019 00:00:00";8,26;0,36;24,72
"24/12/2019 01:00:00";8,35;0,35;24,73
"24/12/2019 02:00:00";8,47;0,35;24,71
"24/12/2019 03:00:00";8,59;0,35;24,75
"24/12/2019 04:00:00";8,73;0,36;24,72
"24/12/2019 05:00:00";8,80;0,36;24,71
"24/12/2019 06:00:00";8,83;0,36;24,71
"24/12/2019 07:00:00";8,85;0,36;24,71
"24/12/2019 08:00:00";8,88;0,36;24,72
"24/12/2019 09:00:00";8,79;0,37;24,71
"24/12/2019 10:00:00";8,79;0,38;24,75
"24/12/2019 11:00:00";8,86;0,38;24,72
"24/12/2019 12:00:00";9,06;0,37;24,73
"24/12/2019 13:00:00";9,29;0,38;24,72
"24/12/2019 14:00:00";9,50;0,37;24,72
"24/12/2019 15:00:00";9,72;0,37;24,73
"24/12/2019 16:00:00";9,72;0,37;24,73
"24/12/2019 17:00:00";9,68;0,38;24,73
"24/12/2019 18:00:00";9,66;0,38;24,73
"24/12/2019 19:00:00";9,64;0,39;24,67
"24/12/2019 20:00:00";9,62;0,38;24,72
"24/12/2019 21:00:00";9,61;0,39;24,70
"24/12/2019 22:00:00";9,59;0,40;24,71
"24/12/2019 23:00:00";9,54;0,41;24,72
"25/12/2019 00:00:00";9,48;0,41;24,72
"25/12/2019 01:00:00";9,42;0,42;24,73
"25/12/2019 02:00:00";9,38;0,42;24,72
"25/12/2019 03:00:00";9,29;0,42;24,72
"25/12/2019 04:00:00";9,17;0,43;24,73
"25/12/2019 05:00:00";9,07;0,44;24,72
"25/12/2019 06:00:00";8,96;0,44;24,71
"25/12/2019 07:00:00";8,84;0,44;24,72
"25/12/2019 08:00:00";8,70;0,44;24,78
"25/12/2019 09:00:00";8,51;0,46;24,74
"25/12/2019 10:00:00";8,28;0,46;24,72
"25/12/2019 11:00:00";8,30;0,46;24,73
"25/12/2019 12:00:00";8,41;0,46;24,75
"25/12/2019 13:00:00";8,59;0,46;24,72
"25/12/2019 14:00:00";8,80;0,45;24,74
"25/12/2019 15:00:00";8,98;0,45;24,75
"25/12/2019 16:00:00";9,04;0,45;24,74
"25/12/2019 17:00:00";8,93;0,44;24,78
"25/12/2019 18:00:00";8,75;0,43;24,76
"25/12/2019 19:00:00";8,63;0,43;24,78
"25/12/2019 20:00:00";8,41;0,43;24,81
"25/12/2019 21:00:00";8,28;0,42;24,79
"25/12/2019 22:00:00";8,09;0,42;24,79
"25/12/2019 23:00:00";7,90;0,41;24,76
"26/12/2019 00:00:00";7,72;0,41;24,78
"26/12/2019 01:00:00";7,55;0,40;24,77
"26/12/2019 02:00:00";7,36;0,39;24,79
"26/12/2019 03:00:00";7,20;0,37;24,75
"26/12/2019 04:00:00";7,15;0,36;24,76
"26/12/2019 05:00:00";7,07;0,37;24,78
"26/12/2019 06:00:00";7,07;0,36;24,79
"26/12/2019 07:00:00";7,09;0,36;24,80
"26/12/2019 08:00:00";7,24;0,36;25,39
"26/12/2019 09:00:00";7,36;0,36;25,50
"26/12/2019 10:00:00";7,36;0,37;24,97
"26/12/2019 11:00:00";7,51;0,38;24,89
"26/12/2019 12:00:00";7,80;0,39;25,05
"26/12/2019 13:00:00";8,24;0,39;25,01
"26/12/2019 14:00:00";18,03;0,08;0,01
